municerca,fecha_agg,sexo,edad_diagnostico,lon,lat,distancia_rio,distancia_verde_m,distancia_grande_m,tp,t2m,d2m,t2m_min,t2m_max,tp_anom,t2m_anom,d2m_anom,t2m_min_anom,t2m_max_anom,casos,Estimación poblacional,Superficie (Km cuadrados),Proximidad al río (m) (distancia mínima),Proximidad al río (m) (distancia al centroide),Proximidad al río (m) (distancia máxima),Densidad poblacional,CALMAT I,CALMAT II,CALMAT III,CALMAT IV,CALMAT V,Hogares Pobres,Hogares Pobres No Indigentes,Hogares Indigentes,Personas Pobres,Personas Pobres No Indigentes,Personas Indigentes,UNEA: Sin Instrucción,UNEA: Primario Incompleto,UNEA: Primario Completo,UNEA: Secundario Incompleto,UNEA: Secundario Completo,UNEA: Superior y/o Universitario Incompleto,UNEA: Superior y/o Universitario Completo,Acceso a Cloacas,Acceso a Gas de Red,Acceso a Agua de Red,Acceso a Electricidad,Mujeres (%),Varones (%),Mujeres de 0 a 6 años,Varones de 0 a 6 años,Personas de 0 a 6 años,Mujeres de 7 a 14 años,Varones de 7 a 14 años,Personas de 7 a 14 años,Mujeres de 15 a 24 años,Varones de 15 a 24 años,Personas de 15 a 24 años,Mujeres de 25 a 59 años,Varones de 25 a 59 años,Personas de 25 a 59 años,Mujeres de 60 años o más,Varones de 60 años o más,Personas de 60 años o más,casos_sum_2w,casos_sum_3w,casos_sum_4w,casos_lag_1,casos_lag_2,casos_lag_3,casos_lag_4,casos_ma_4,tp_mean_1w,tp_sum_1w,tp_mean_2w,tp_sum_2w,t2m_mean_1w,t2m_mean_2w,d2m_mean_1w,d2m_mean_2w,t2m_min_mean_1w,t2m_min_mean_2w,t2m_max_mean_1w,t2m_max_mean_2w,tp_anom_mean_1w,tp_anom_sum_1w,tp_anom_mean_2w,tp_anom_sum_2w,t2m_anom_mean_1w,t2m_anom_mean_2w,d2m_anom_mean_1w,d2m_anom_mean_2w,t2m_min_anom_mean_1w,t2m_min_anom_mean_2w,t2m_max_anom_mean_1w,t2m_max_anom_mean_2w,vec_lag1,vec_lag2,vec_lag3,vec_sum_2w,vec_sum_3w,Vecinos_total
MUNICERCA 4,2024-01-31,0.48148148148148145,36.48148148148148,-63.22483775185186,-32.40496016666667,2296.060080801153,187.05570855356058,2751.9418770667344,250.66506515713883,26.634061957146034,19.725125912582765,22.39957737303839,31.894987739571384,183.61315502342592,1.837231424551771,2.54878351049517,2.6294004995425615,1.6609085447876415,27,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,16.0,18.0,19.0,10.0,6.0,2.0,1.0,4.75,0.012462677997828077,0.012462677997828077,126.53210267275216,253.06420534550432,25.617691067161285,25.333149312969773,16.704330916271406,17.490373054973674,19.832911351523755,20.376132058978996,31.443090676160523,30.49560614617306,-91.34364475062814,-91.34364475062814,63.66070595017677,127.32141190035354,0.3502805027386793,-0.657937386879312,-0.6265368942049889,1.5671013045159705,-0.35369757152544656,-0.0627506718985934,0.6859442586335499,-1.1906952698910043,11.0,6.0,2.0,17.0,19.0,19.0
MUNICERCA 4,2024-02-14,0.5333333333333333,32.63333333333333,-63.22497635333333,-32.404829856666666,2303.134565149336,185.44250869711396,2770.1683301022804,38.358821749457896,23.397298741732182,18.315971548571426,19.43737186042,27.855780742660286,3.2375126075783407,-0.1348371517716416,1.747143994473544,0.6969883561882313,-1.011629173970212,30,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,37.0,43.0,45.0,27.0,10.0,6.0,2.0,11.25,250.66506515713883,250.66506515713883,125.33876391756833,250.67752783513666,26.634061957146034,26.12587651215366,19.725125912582765,18.214728414427086,22.39957737303839,21.116244362281073,31.894987739571384,31.669039207865954,183.61315502342592,183.61315502342592,46.13475513639889,92.26951027279777,1.837231424551771,1.0937559636452252,2.54878351049517,0.9611233081450903,2.6294004995425615,1.1378514640085575,1.6609085447876415,1.1734264017105958,70.0,11.0,6.0,81.0,87.0,87.0
MUNICERCA 4,2024-02-28,0.5238095238095238,30.833333333333332,-63.2271928952381,-32.40588137380952,2128.9534579466585,199.735560218837,2945.913609108395,18.506209937196385,24.395053059797835,19.7104747047212,20.501039588882225,29.101798055968434,-35.48715902260962,-0.13224022468395707,1.2747433951634837,0.0840107157010093,-0.19729103469170356,42,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,57.0,67.0,73.0,30.0,27.0,10.0,6.0,18.25,38.358821749457896,38.358821749457896,144.51194345329836,289.0238869065967,23.397298741732182,25.01568034943911,18.315971548571426,19.020548730577097,19.43737186042,20.918474616729196,27.855780742660286,29.875384241115835,3.2375126075783407,3.2375126075783407,93.42533381550213,186.85066763100426,-0.1348371517716416,0.8511971363900647,1.747143994473544,2.147963752484357,0.6969883561882313,1.6631944278653963,-1.011629173970212,0.3246396854087149,42.0,70.0,11.0,112.0,123.0,123.0
MUNICERCA 4,2024-03-13,0.4576271186440678,38.355932203389834,-63.22698730169492,-32.40617538135593,2108.088510821481,179.67139238221077,2907.6997955027264,41.7840185003895,23.306617559143152,18.333550677259943,19.69887141603355,27.86397905254842,-18.047525830608578,1.8105933465483934,2.522056854310863,1.812145114226086,1.9943136056653252,59,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,72.0,99.0,109.0,42.0,30.0,27.0,10.0,27.25,18.506209937196385,18.506209937196385,28.43251584332714,56.86503168665428,24.395053059797835,23.89617590076501,19.7104747047212,19.013223126646313,20.501039588882225,19.96920572465111,29.101798055968434,28.47878939931436,-35.48715902260962,-35.48715902260962,-16.12482320751564,-32.24964641503128,-0.13224022468395707,-0.13353868822779935,1.2747433951634837,1.5109436948185135,0.0840107157010093,0.3904995359446203,-0.19729103469170356,-0.6044601043309578,96.0,42.0,70.0,138.0,208.0,208.0
MUNICERCA 4,2024-03-27,0.3968253968253968,29.00793650793651,-63.225984585317455,-32.40542716706349,2217.344174751247,183.47777060750423,2871.0186930149375,38.54640339359006,20.330997173862546,14.816963425813448,16.109613505920375,25.284604784757523,23.170830143173657,1.2844669104764737,2.036077578961033,1.2836964338597074,1.306411104059878,252,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,101.0,131.0,158.0,59.0,42.0,30.0,27.0,39.5,41.7840185003895,41.7840185003895,30.145114218792944,60.29022843758589,23.306617559143152,23.850835309470494,18.333550677259943,19.02201269099057,19.69887141603355,20.099955502457888,27.86397905254842,28.482888554258427,-18.047525830608578,-18.047525830608578,-26.767342426609098,-53.534684853218195,1.8105933465483934,0.8391765609322182,2.522056854310863,1.8984001247371731,1.812145114226086,0.9480779149635477,1.9943136056653252,0.8985112854868108,135.0,96.0,42.0,231.0,273.0,273.0
MUNICERCA 4,2024-04-10,0.5434782608695652,36.91304347826087,-63.22511060652174,-32.40550432173913,2238.646340722412,160.28667467958397,2786.3675251867767,53.472546315732146,16.739493550096373,12.484466053222377,13.802439534756513,20.31549441835078,16.629366356258892,-1.3430079332127247,-0.32443198776103516,-0.5540958119703517,-2.1313898253794044,46,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,311.0,353.0,383.0,252.0,59.0,42.0,30.0,95.75,38.54640339359006,38.54640339359006,40.16521094698979,80.33042189397958,20.330997173862546,21.81880736650285,14.816963425813448,16.575257051536695,16.109613505920375,17.904242460976963,25.284604784757523,26.57429191865297,23.170830143173657,23.170830143173657,2.5616521562825394,5.123304312565079,1.2844669104764737,1.5475301285124337,2.036077578961033,2.279067216635948,1.2836964338597074,1.5479207740428969,1.306411104059878,1.6503623548626016,658.0,135.0,96.0,793.0,889.0,889.0
MUNICERCA 4,2024-04-24,0.6153846153846154,37.69230769230769,-63.227284100000006,-32.40543773076923,2173.567358238048,166.52644486184101,2993.8090431106493,11.829920338175764,14.255411948736537,8.591441867194849,11.310686119121689,18.46350679109376,3.864203221293238,-2.63798645844151,-2.4339435136152927,-1.7443460469273226,-3.203750873252526,13,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,298.0,357.0,399.0,46.0,252.0,59.0,42.0,99.75,53.472546315732146,53.472546315732146,46.00947485466111,92.01894970932221,16.739493550096373,18.53524536197946,12.484466053222377,13.650714739517912,13.802439534756513,14.956026520338444,20.31549441835078,22.80004960155415,16.629366356258892,16.629366356258892,19.900098249716272,39.800196499432545,-1.3430079332127247,-0.02927051136812553,-0.32443198776103516,0.8558227955999987,-0.5540958119703517,0.36480031094467785,-2.1313898253794044,-0.41248936065976316,109.0,658.0,135.0,767.0,902.0,902.0
MUNICERCA 4,2024-05-22,0.5,70.0,-63.23319705,-32.40707585,1802.29219186082,225.3692669380406,3413.608853796538,1.0283489548940272,9.921795718252936,4.661569728855096,7.068826358702267,12.839729197416414,-3.9593693931344993,-3.8617540196773628,-4.33578543904377,-3.8094929365451295,-4.501227426932543,2,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,59.0,311.0,370.0,13.0,46.0,252.0,59.0,92.5,11.829920338175764,11.829920338175764,32.65123332695396,65.30246665390791,14.255411948736537,15.497452749416455,8.591441867194849,10.537953960208613,11.310686119121689,12.5565628269391,18.46350679109376,19.389500604722272,3.864203221293238,3.864203221293238,10.246784788776065,20.49356957755213,-2.63798645844151,-1.9904971958271171,-2.4339435136152927,-1.379187750688164,-1.7443460469273226,-1.1492209294488371,-3.203750873252526,-2.667570349315965,1.0,39.0,109.0,40.0,149.0,149.0
MUNICERCA 4,2024-11-06,1.0,5.0,-63.2215275,-32.3998994,2939.826547926097,74.15145404013217,2751.0583359198554,0.02036386583216261,26.860023579286036,13.575952430297031,20.32805004689562,33.20816651935773,-10.760210259923001,3.6417523767747806,2.0522564315753797,2.5872366856217464,3.846090713693668,1,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,15.0,61.0,313.0,2.0,13.0,46.0,252.0,78.25,1.0283489548940272,1.0283489548940272,6.429134646534896,12.858269293069792,9.921795718252936,12.088603833494737,4.661569728855096,6.626505798024972,7.068826358702267,9.189756238911977,12.839729197416414,15.651617994255087,-3.9593693931344993,-3.9593693931344993,-0.04758308592063076,-0.09516617184126153,-3.8617540196773628,-3.2498702390594363,-4.33578543904377,-3.3848644763295312,-3.8094929365451295,-2.7769194917362263,-4.501227426932543,-3.8524891500925342,1.0,1.0,1.0,2.0,3.0,3.0
MUNICERCA 4,2024-11-20,0.0,49.5,-63.224689999999995,-32.40376565,2476.4317425906165,252.5431831134219,2831.7466320598814,57.129573961202986,21.811178574465515,15.17087318001929,18.93840365699952,25.21038100474088,7.470049008831085,-1.9345838266914415,-0.4486692994957855,-0.6694157942266112,-3.1357018945646793,2,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,3.0,16.0,62.0,1.0,2.0,13.0,46.0,15.5,0.02036386583216261,0.02036386583216261,0.5243564103630949,1.0487128207261898,26.860023579286036,18.390909648769487,13.575952430297031,9.118761079576064,20.32805004689562,13.698438202798943,33.20816651935773,23.023947858387075,-10.760210259923001,-10.760210259923001,-7.3597898265287505,-14.719579653057501,3.6417523767747806,-0.11000082145129131,2.0522564315753797,-1.141764503734195,2.5872366856217464,-0.6111281254616916,3.846090713693668,-0.3275683566194374,0.0,1.0,1.0,1.0,2.0,2.0
MUNICERCA 4,2025-01-29,0.5,19.5,-63.223189,-32.404851,2370.6194841261677,331.59507811852933,2615.2636027151225,0.9758759780819773,27.451574614693868,17.954848825406046,22.489447996637974,33.1782987714286,-10.868347874528858,1.8264060474602548,0.7419150307486597,2.420938746420961,1.7196507679563795,2,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,3.0,5.0,18.0,2.0,1.0,2.0,13.0,4.5,57.129573961202986,57.129573961202986,28.574968913517573,57.149937827035146,21.811178574465515,24.335601076875776,15.17087318001929,14.37341280515816,18.93840365699952,19.63322685194757,25.21038100474088,29.209273762049307,7.470049008831085,7.470049008831085,-1.6450806255459582,-3.2901612510919165,-1.9345838266914415,0.8535842750416693,-0.4486692994957855,0.8017935660397971,-0.6694157942266112,0.9589104456975676,-3.1357018945646793,0.35519440956449433,2.0,2.0,4.0,4.0,8.0,8.0
MUNICERCA 4,2025-02-12,0.25,23.25,-63.2281944,-32.404642575,2229.5213179735692,94.46767173498118,3048.074257367398,14.466104473721952,24.848548596849227,18.907367024094846,20.401479571393352,29.50423501689648,-11.376034147906253,2.195436296612204,3.256202577985978,2.6709129956012525,1.6796341190015118,4,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,4.0,5.0,7.0,2.0,2.0,1.0,2.0,1.75,0.9758759780819773,0.9758759780819773,29.052724969642483,58.105449939284966,27.451574614693868,24.63137659457969,17.954848825406046,16.562861002712665,22.489447996637974,20.713925826818745,33.1782987714286,29.19433988808474,-10.868347874528858,-10.868347874528858,-1.6991494328488868,-3.3982988656977735,1.8264060474602548,-0.05408888961559355,0.7419150307486597,0.14662286562643712,2.420938746420961,0.8757614760971749,1.7196507679563795,-0.7080255633041499,4.0,2.0,2.0,6.0,8.0,8.0
MUNICERCA 4,2025-02-26,0.0,51.5,-63.2331183,-32.40952225,1549.1484542191715,213.56250541794697,3383.2499360507277,36.17592135937512,24.027743448818182,16.084777007178133,20.647444192548548,27.807849623305827,-36.64888560778362,-0.40960178043664763,-1.5389999796857425,0.3254210127525443,-1.2621773677965984,2,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,6.0,8.0,9.0,4.0,2.0,2.0,1.0,2.25,14.466104473721952,14.466104473721952,7.720990225901964,15.441980451803929,24.848548596849227,26.150061605771548,18.907367024094846,18.431107924750442,20.401479571393352,21.445463784015665,29.50423501689648,31.34126689416254,-11.376034147906253,-11.376034147906253,-11.122191011217556,-22.24438202243511,2.195436296612204,2.0109211720362294,3.256202577985978,1.9990588043673188,2.6709129956012525,2.545925871011107,1.6796341190015118,1.6996424434789457,4.0,4.0,2.0,8.0,10.0,10.0
MUNICERCA 4,2025-03-12,0.2,38.0,-63.22771222,-32.40626046,2071.4173083732253,165.28361619605872,2978.108449100231,0.6773907291703524,23.06457410007401,17.406913041999292,18.08771763061435,28.922636285337482,-23.48021402018708,0.17345296054764564,0.3483443164133563,-0.6769248390037037,1.5174484326899131,5,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,6.0,8.0,10.0,2.0,4.0,2.0,2.0,2.5,36.17592135937512,36.17592135937512,25.321012916548533,50.642025833097065,24.027743448818182,24.438146022833706,16.084777007178133,17.496072015636486,20.647444192548548,20.52446188197095,27.807849623305827,28.656042320101154,-36.64888560778362,-36.64888560778362,-24.012459877844936,-48.02491975568987,-0.40960178043664763,0.892917258087778,-1.5389999796857425,0.8586012991501176,0.3254210127525443,1.4981670041768984,-1.2621773677965984,0.20872837560245672,9.0,4.0,4.0,13.0,17.0,17.0
MUNICERCA 4,2025-03-26,0.3333333333333333,37.833333333333336,-63.23118888333334,-32.40847085,1737.3962959060102,164.89295327222734,3182.3073083636227,40.43972193300616,20.958088072187774,16.13587934689573,16.928612338765287,24.939384792774504,24.215409055558094,0.6757032597974127,2.7907848281459295,0.8040713457458987,-0.13959277793585512,6,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,7.0,11.0,13.0,5.0,2.0,4.0,2.0,3.25,0.6773907291703524,0.6773907291703524,18.426656044272736,36.85331208854547,23.06457410007401,23.5461587744461,17.406913041999292,16.74584502458871,18.08771763061435,19.36758091158145,28.922636285337482,28.365242954321655,-23.48021402018708,-23.48021402018708,-30.06454981398535,-60.1290996279707,0.17345296054764564,-0.11807440994450122,0.3483443164133563,-0.5953278316361932,-0.6769248390037037,-0.1757519131255797,1.5174484326899131,0.12763553244665737,18.0,9.0,4.0,27.0,31.0,31.0
MUNICERCA 4,2025-04-09,0.6,35.0,-63.227344419999994,-32.40621138,2098.569857215688,214.853836939114,2909.6208811057013,21.62122403825071,17.30045498943793,11.802880406149583,12.154899000909273,22.64793736986384,-39.79734398044484,0.655346664751246,0.5026321816792316,-0.5133461705316982,1.4013981988568953,5,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,11.0,13.0,17.0,6.0,5.0,2.0,4.0,4.25,40.43972193300616,40.43972193300616,20.558556331088262,41.117112662176524,20.958088072187774,22.011331086130895,16.13587934689573,16.77139619444751,16.928612338765287,17.50816498468982,24.939384792774504,26.931010539055993,24.215409055558094,24.215409055558094,0.36759751768550686,0.7351950353710137,0.6757032597974127,0.424578110172529,2.7907848281459295,1.569564572279643,0.8040713457458987,0.06357325337109748,-0.13959277793585512,0.688927827377029,11.0,18.0,9.0,29.0,38.0,38.0
MUNICERCA 4,2025-04-23,0.16666666666666666,43.0,-63.22494546666667,-32.405699883333334,2206.1014156054384,160.2736523881805,2754.8004940775777,4.55283153873805,18.571945341087538,12.421280493395601,15.267869387875757,23.012529770777665,-1.43985752012437,1.5617574149717228,1.1473838822172393,2.1581224125068332,1.1010632994235,6,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,11.0,16.0,18.0,5.0,6.0,5.0,2.0,4.5,21.62122403825071,21.62122403825071,31.03047298562844,62.06094597125688,17.30045498943793,19.12927153081285,11.802880406149583,13.969379876522655,12.154899000909273,14.54175566983728,22.64793736986384,23.793661081319172,-39.79734398044484,-39.79734398044484,-7.7909674624433745,-15.581934924886749,0.655346664751246,0.6655249622743291,0.5026321816792316,1.6467085049125805,-0.5133461705316982,0.14536258760710025,1.4013981988568953,0.63090271046052,7.0,11.0,18.0,18.0,36.0,36.0
MUNICERCA 4,2025-05-07,0.6666666666666666,44.333333333333336,-63.2326841,-32.408174833333334,1725.7201414565764,200.03770306377666,3267.932584670354,8.628398634441455,20.080350957349697,16.860185675795563,17.52455169834619,24.67776046978928,0.5674083468278491,5.307392887089187,7.660969583721202,6.8192845904179515,4.4831625332296765,3,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,11.0,17.0,22.0,6.0,5.0,6.0,5.0,5.5,4.55283153873805,4.55283153873805,13.087027788494384,26.174055576988767,18.571945341087538,17.936200165262733,12.421280493395601,12.112080449772591,15.267869387875757,13.711384194392515,23.012529770777665,22.83023357032075,-1.43985752012437,-1.43985752012437,-20.618600750284607,-41.23720150056921,1.5617574149717228,1.108552039861484,1.1473838822172393,0.8250080319482352,2.1581224125068332,0.8223881209875675,1.1010632994235,1.2512307491401975,9.0,7.0,11.0,16.0,27.0,27.0
MUNICERCA 5,2023-12-20,1.0,43.0,-63.2154478,-32.41223755,1827.105580653195,231.54984805929215,1682.1284033285492,70.86850716016282,25.10753705565768,16.768053150908656,20.519069928376513,29.889733137211586,51.7062307386396,0.44186242220769906,4.240725189516786,1.6064472646666614,-0.2802128975377647,2,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,,,,,,,,,70.86850716016282,70.86850716016282,36.98574150548794,73.97148301097587,25.10753705565768,24.419033940372437,16.768053150908656,15.174793883289926,20.519069928376513,18.918980062383383,29.889733137211586,29.924370264967827,51.7062307386396,51.7062307386396,14.03296153850245,28.0659230770049,0.44186242220769906,-1.9829533473608556,4.240725189516786,2.0104478903538983,1.6064472646666614,-1.245397392344032,-0.2802128975377647,-2.4384395066153677,1.0,,,,,
MUNICERCA 5,2024-01-03,0.0,75.0,-63.2187112,-32.4082287,2100.668935287739,55.35716209903292,2084.7641838739946,3.1029758508130465,23.73053082508719,13.581534615671195,17.318890196390257,29.959007392724065,-23.640307661634697,-4.40776911692941,-0.21982940880898907,-4.097242049354725,-4.596666115692971,1,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,,,,2.0,,,,,70.86850716016282,70.86850716016282,36.98574150548794,73.97148301097587,25.10753705565768,24.419033940372437,16.768053150908656,15.174793883289926,20.519069928376513,18.918980062383383,29.889733137211586,29.924370264967827,51.7062307386396,51.7062307386396,14.03296153850245,28.0659230770049,0.44186242220769906,-1.9829533473608556,4.240725189516786,2.0104478903538983,1.6064472646666614,-1.245397392344032,-0.2802128975377647,-2.4384395066153677,5.0,1.0,,6.0,,
