WKT;ENTITYID;PAR_IDPARC;NOMENCLATU;NUM_PARC;NRO_CUENTA;DESIG_OFIC;FXF;VUT_VIGENT;VALUACION;VIGENCIA_D;PORCENTAJE;SUPERFICIE;VALUACION2;SUPERFICI1;VALUACION1;CANTIDAD_C;NRO_CUENT2;PED_NOMENC
"MULTIPOLYGON (((-63.2123549262604 -32.40678363207,-63.2123554404761 -32.4065776360201,-63.2122371827226 -32.4065775534356,-63.2122376654484 -32.4067838296059,-63.212279188399 -32.4067837596694,-63.2123549262604 -32.40678363207)))";"1370711";"789269";"1604220301205011";"011";EDIFICADO NoPH;MZ 1 LT 11;1.100000000000000;1960.00000;1849933.9200000;"0";0.0000000;253.00000;545468.0000;133.0000;1304465.9200;"1";"160419174502";"1604"
"MULTIPOLYGON (((-63.2861776505473 -32.4131540626555,-63.285920185873 -32.4131065980979,-63.2858962094778 -32.4131937281407,-63.2861581463873 -32.4132435754477,-63.2861776505473 -32.4131540626555)))";"312160002";"2064034";"1604220103126037";"037";EDIFICADO NoPH;MZ 15 LT 21;1.000000000000000;1680.00000;1673501.8500000;"0";0.0000000;250.00000;420000.0000;86.2400;1253501.8500;"1";"160428201351";"1604"
"MULTIPOLYGON (((-63.2860540549747 -32.4125767954446,-63.2860304190482 -32.4126664609304,-63.2862913481059 -32.412713210477,-63.2863136505241 -32.4126221389828,-63.2860540549747 -32.4125767954446)))";"312154002";"771766";"1604220103126013";"013";EDIFICADO NoPH;MZ 15 LT 27;1.000000000000000;1680.00000;2477957.7600000;"0";0.0000000;250.00000;420000.0000;138.0000;2057957.7600;"1";"160416636815";"1604"
"MULTIPOLYGON (((-63.2216006564592 -32.4149514351173,-63.2215390362386 -32.4150217113501,-63.2214754281468 -32.4150942454359,-63.2214121514793 -32.415166497108,-63.2214969989502 -32.4152207351383,-63.2216858360535 -32.4150056724385,-63.2216006564592 -32.4149514351173)))";"709002002";"791383";"1604220302068035";"035";EDIFICADO NoPH;MZ V LT 34;1.000000000000000;2030.00000;3120705.5200000;"0";0.0000000;300.00000;609000.0000;142.9200;2511705.5200;"1";"160422308391";"1604"
"MULTIPOLYGON (((-63.2271935656161 -32.4233641588431,-63.227028754083 -32.42354102675,-63.2271121664931 -32.4235969415244,-63.2272769779639 -32.4234200735101,-63.2271935656161 -32.4233641588431)))";"445998802";"2149455";"1604220302419007";"007";EDIFICADO NoPH;MZ: 419 - LT: 007;1.000000000000000;2100.00000;2615534.5900000;"0";0.0000000;250.00000;525000.0000;125.8300;2090534.5900;"1";"160440700206";"1604"
"MULTIPOLYGON (((-63.2352060123556 -32.3960589200474,-63.2352328363674 -32.3960281538502,-63.2352457519777 -32.3960134761746,-63.235271251773 -32.3959844032373,-63.2352326580984 -32.3959593951183,-63.2352047105648 -32.3959411303085,-63.2351837497395 -32.3959273612475,-63.2351501462957 -32.3959054435857,-63.2350955827994 -32.3958700386369,-63.2350750505256 -32.3958934662859,-63.2350538561448 -32.3959177405645,-63.2350280241549 -32.3959468140777,-63.2350855791534 -32.3959830588742,-63.2352060123556 -32.3960589200474)))";"1363043";"778248";"1604220201107007";"007";EDIFICADO NoPH;MZ A LT 7;1.100000000000000;1680.00000;909007.0400000;"0";0.0000000;206.00000;380688.0000;157.0000;528319.0400;"1";"160419190915";"1604"
"MULTIPOLYGON (((-63.2389452604075 -32.4153328549439,-63.2389330048681 -32.4153466863127,-63.2390135389247 -32.4153989481065,-63.2390469922878 -32.4153608418421,-63.239074151386 -32.4153295106761,-63.239095017718 -32.4153055182074,-63.2390164784682 -32.4152538162779,-63.2389657975314 -32.415309990315,-63.2389452604075 -32.4153328549439)))";"836950602";"783744";"1604220301010045";"045";EDIFICADO NoPH;MZ 21 LT 2 B;0.500000000000000;11340.00000;1047864.7200000;"0";0.0000000;127.00000;720090.0000;49.0000;327774.7200;"1";"160416607033";"1604"
"MULTIPOLYGON (((-63.2355792219754 -32.3978028431542,-63.2355712342732 -32.3977966584975,-63.2355006911067 -32.3978756941441,-63.2359239061004 -32.3981516296403,-63.2359941162255 -32.398072312585,-63.2356723814133 -32.3978632558609,-63.2355792219754 -32.3978028431542)))";"327918002";"777844";"1604220201090031";"031";BALDIO;MZ B LOTE 26;0.800000000000000;2590.00000;1139600.0000000;"0";0.0000000;550.00000;1139600.0000;0.0000;0.0000;"1";"160403900653";"1604"
"MULTIPOLYGON (((-63.2482971177751 -32.3933626351498,-63.2481899888458 -32.3932963414598,-63.2481257591726 -32.393371144764,-63.2480635175749 -32.3934442533259,-63.2481726386222 -32.3935102614,-63.2482971177751 -32.3933626351498)))";"1361956";"783276";"1604220202193014";"014";EDIFICADO NoPH;MZ 193 LT 14;1.100000000000000;1750.00000;1284001.4400000;"0";0.0000000;244.00000;469700.0000;58.0000;814301.4400;"1";"160423048198";"1604"
"MULTIPOLYGON (((-63.2584457106202 -32.4047412909437,-63.2584829816823 -32.4047648856084,-63.2585059435291 -32.4047794920509,-63.2585512020913 -32.404808424489,-63.2586157697658 -32.4047358697058,-63.2583542074301 -32.4045704266571,-63.2582909667559 -32.4046424149911,-63.2583778232898 -32.4046980331213,-63.2584457106202 -32.4047412909437)))";"1146031404";"769216";"1604220103011026";"026";EDIFICADO NoPH;MZ 18 LT 16;1.000000000000000;2240.00000;2202370.8800000;"0";0.0000000;312.00000;698880.0000;124.0000;1503490.8800;"1";"160418273400";"1604"
"MULTIPOLYGON (((-63.250148357766 -32.4222360236099,-63.2502495328208 -32.4221786176688,-63.2502265748689 -32.4221665459469,-63.2502308799734 -32.42216146503,-63.2500871139974 -32.4220752384509,-63.2500159080858 -32.4221571012341,-63.250148357766 -32.4222360236099)))";"593619802";"767357";"1604220102048012";"012";EDIFICADO NoPH;MZ 11 LT 20;1.200000000000000;8960.00000;4346545.2800000;"0";0.0000000;194.00000;2085888.0000;179.0000;2260657.2800;"1";"160408000936";"1604"
"MULTIPOLYGON (((-63.2009757930199 -32.4170296683966,-63.2006808859354 -32.4170301384283,-63.200677045723 -32.4171203204024,-63.200975992928 -32.4171198439351,-63.2009757930199 -32.4170296683966)))";"1334898604";"2466881";"1604220303010106";"106";BALDIO;MZ 10 - LT 106;1.000000000000000;1050.00000;293202.0000000;"0";0.0000000;279.24000;293202.0000;0.0000;0.0000;"1";"160442597291";"1604"
"MULTIPOLYGON (((-63.2215591284223 -32.4014899692345,-63.2215783416205 -32.4014685187096,-63.2216260417243 -32.4014146111701,-63.2215967638158 -32.401395218498,-63.2215422001928 -32.4013589623093,-63.2212533426524 -32.4016829753463,-63.2213404983941 -32.4017355187833,-63.2213494427794 -32.4017256400991,-63.2214176823359 -32.4016491526206,-63.2214951955427 -32.401561658634,-63.2215339527783 -32.4015181934206,-63.2215591284223 -32.4014899692345)))";"1369499";"788216";"1604220301146010";"010";EDIFICADO NoPH;MZ 7 LT 2;0.900000000000000;1610.00000;1303320.3200000;"0";0.0000000;440.00000;637560.0000;187.0000;665760.3200;"1";"160417776645";"1604"
"MULTIPOLYGON (((-63.2387190872054 -32.4205304921755,-63.238727037799 -32.4205217413634,-63.2387416122753 -32.4205050876468,-63.2387770461759 -32.42046134176,-63.2387922836147 -32.4204441231844,-63.238771648793 -32.4204303541731,-63.2387097473337 -32.4203901743066,-63.238670655155 -32.4204325181134,-63.2386564114264 -32.4204486075988,-63.2385808877664 -32.4205344173214,-63.2385702911569 -32.4205476819077,-63.2386544886678 -32.4206016277285,-63.2386684024129 -32.4205863842637,-63.2386766830238 -32.4205767874348,-63.2387190872054 -32.4205304921755)))";"841626602";"762957";"1604220101009008";"008";EDIFICADO NoPH;MZ H LT 8;1.100000000000000;4340.00000;1351446.5600000;"0";0.0000000;220.00000;1050280.0000;109.0000;301166.5600;"1";"160407423001";"1604"
"MULTIPOLYGON (((-63.2415633825778 -32.4042072379198,-63.2414698835297 -32.4041479575046,-63.2414337854078 -32.4041888875222,-63.2415276173989 -32.4042484491246,-63.2415633825778 -32.4042072379198)))";"1367184";"775617";"1604220201042032";"032";BALDIO;MZ F LT 3;0.500000000000000;13160.00000;407960.0000000;"0";0.0000000;62.00000;407960.0000;0.0000;0.0000;"1";"160414043272";"1604"
"MULTIPOLYGON (((-63.2145392250594 -32.4152854700401,-63.2145389736634 -32.4151792323365,-63.2144133973194 -32.4151797278809,-63.2144131807396 -32.4153690970138,-63.2145400855391 -32.4153683174084,-63.2145392250594 -32.4152854700401)))";"1375629";"795278";"1604220302253021";"021";EDIFICADO NoPH;MZ 2 LT 14;1.000000000000000;1540.00000;447924.8000000;"0";0.0000000;250.00000;385000.0000;80.0000;62924.8000;"1";"160421441526";"1604"
"MULTIPOLYGON (((-63.23606728988 -32.3976001616351,-63.236042337615 -32.3975844276019,-63.2358184689921 -32.3978404386721,-63.235898649843 -32.3978912943144,-63.2361251784935 -32.3976364053184,-63.23606728988 -32.3976001616351)))";"327931202";"777816";"1604220201090003";"003";EDIFICADO NoPH;MZ B LT 22;0.900000000000000;2450.00000;1598263.4000000;"0";0.0000000;357.00000;787185.0000;116.0000;811078.4000;"1";"160403900611";"1604"
"MULTIPOLYGON (((-63.241031853291 -32.3998135982397,-63.2409786182762 -32.3997798841276,-63.2409203904659 -32.3997422343473,-63.2408585037393 -32.3997026189376,-63.2407863081767 -32.3997836332622,-63.2409629673969 -32.3998900975471,-63.241031853291 -32.3998135982397)))";"1364967";"776552";"1604220201061027";"027";EDIFICADO NoPH;MZ J LT S-5;1.100000000000000;5740.00000;2448476.8000000;"0";0.0000000;200.00000;1262800.0000;105.0000;1185676.8000;"1";"160418273949";"1604"
"MULTIPOLYGON (((-63.2621955849577 -32.4121848648914,-63.2622757186812 -32.4120950862138,-63.2624876434398 -32.4118582160172,-63.2623704909829 -32.4117832197987,-63.262079764382 -32.4121109928296,-63.2621955849577 -32.4121848648914)))";"1354283";"770164";"1604220103048007";"007";EDIFICADO PH;MZ 5 LT 15;0.900000000000000;4060.00000;3439889.6300000;"0";1.0000000;627.90000;4027599.2690;670.0000;18056936.4300;"8";"160425760766";"1604"
"MULTIPOLYGON (((-63.2211227480883 -32.4211414168724,-63.2212213430924 -32.4211088369754,-63.2214563767693 -32.4210309295086,-63.2213698372219 -32.4209662679454,-63.2210853403891 -32.4210606063658,-63.2210325533909 -32.4210764796949,-63.2211227480883 -32.4211414168724)))";"1378775";"792662";"1604220302118003";"003";EDIFICADO NoPH;LTE 3 MZ 13;1.000000000000000;2030.00000;2299219.1200000;"0";0.0000000;329.00000;667870.0000;197.0000;1631349.1200;"1";"160410534867";"1604"
"MULTIPOLYGON (((-63.2669151406197 -32.4128385916603,-63.2669215292012 -32.41275178422,-63.2668195284333 -32.4127472096693,-63.2665643608682 -32.4127359141808,-63.2665582751545 -32.4128128580194,-63.2669151406197 -32.4128385916603)))";"119917802";"770490";"1604220103063010";"010";EDIFICADO NoPH;MZ 21 LT D;1.000000000000000;3080.00000;1226495.6800000;"0";0.0000000;337.00000;1037960.0000;118.0000;188535.6800;"1";"160410326695";"1604"
"MULTIPOLYGON (((-63.2242753784672 -32.4013015605932,-63.2242341766574 -32.4013451454303,-63.2242088774637 -32.4013719078494,-63.224565435804 -32.4016145030151,-63.2246318835947 -32.4015441206768,-63.2242753784672 -32.4013015605932)))";"706516402";"1999287";"1604220301136019";"019";EDIFICADO NoPH;MZ 136 LT 19;0.900000000000000;1750.00000;4470681.6800000;"0";0.0000000;430.00000;677250.0000;223.0000;3793431.6800;"1";"160425756734";"1604"
"MULTIPOLYGON (((-63.2159544755539 -32.4099894608333,-63.2161714857303 -32.4097467416289,-63.2160876411333 -32.4096916528274,-63.2158706308626 -32.4099343718898,-63.2159544755539 -32.4099894608333)))";"672181802";"797125";"1604220302376011";"011";EDIFICADO NoPH;MZ 30 LT 32;1.000000000000000;1750.00000;3346639.4400000;"0";0.0000000;339.00000;593250.0000;162.0000;2753389.4400;"1";"160421439327";"1604"
"MULTIPOLYGON (((-63.2509873848392 -32.4149591683913,-63.2510120122655 -32.4149749000478,-63.2511647617589 -32.4150698435449,-63.2512164261434 -32.4150116900715,-63.2512117665748 -32.4150085995783,-63.2511202472606 -32.4149507315211,-63.2510696635427 -32.4149192708933,-63.2510397129199 -32.4149007318687,-63.2509565131697 -32.4148479194882,-63.2509035214203 -32.4149066390966,-63.2509873848392 -32.4149591683913)))";"844492602";"765424";"1604220101074041";"041";EDIFICADO NoPH;FRAC PTE SOL 1 Y 2;0.900000000000000;11760.00000;3062080.0000000;"0";0.0000000;242.00000;2561328.0000;175.0000;500752.0000;"1";"160401812030";"1604"
"MULTIPOLYGON (((-63.2660297100396 -32.4145027926683,-63.2657444802581 -32.4143241707877,-63.2656825617916 -32.4143941873459,-63.2659661372324 -32.4145750672429,-63.2660297100396 -32.4145027926683)))";"628022402";"770250";"1604220103052008";"008";EDIFICADO NoPH;MZ 23-LTE D;1.000000000000000;3500.00000;1412059.6800000;"0";0.0000000;333.00000;1165500.0000;117.0000;246559.6800;"1";"160411719755";"1604"
"MULTIPOLYGON (((-63.2381677148188 -32.4118572136755,-63.2382200471994 -32.411797937025,-63.238144177987 -32.4117496110501,-63.2380866080289 -32.4117119588071,-63.2380250480088 -32.4116729050808,-63.2379727155719 -32.4117321816518,-63.2380445916049 -32.4117779790853,-63.2380612297845 -32.4117886560049,-63.2380778657483 -32.4117984875304,-63.2380988314337 -32.4118125378535,-63.2381327744454 -32.4118347358123,-63.238138764434 -32.4118386696745,-63.2381677148188 -32.4118572136755)))";"713484802";"784512";"1604220301026018";"018";EDIFICADO NoPH;LT 9 MZ 35;1.000000000000000;14000.00000;3301884.1600000;"0";0.0000000;187.00000;2618000.0000;239.0000;683884.1600;"1";"160407425275";"1604"
"MULTIPOLYGON (((-63.2621197158498 -32.4128865189449,-63.2620763531185 -32.4128589137553,-63.2620610486313 -32.4128491707436,-63.2620427818775 -32.4128696742924,-63.2619896173325 -32.4128351249799,-63.2619694637317 -32.4128551280613,-63.2620826846858 -32.4129272041743,-63.2621197158498 -32.4128865189449)))";"642425802";"2017561";"1604220102060044";"044";EDIFICADO NoPH;MZ J LT 44;0.800000000000000;5880.00000;1336583.3600000;"0";0.0000000;57.29000;269492.1600;70.0000;1067091.2000;"1";"160425981312";"1604"
"MULTIPOLYGON (((-63.2684762238412 -32.4152097080409,-63.2684093412139 -32.4152856542651,-63.2683136534617 -32.415394632192,-63.2684291460688 -32.4154668083652,-63.2686052145731 -32.4155768980809,-63.2686170272596 -32.415415120695,-63.268624998627 -32.415302384393,-63.2684762238412 -32.4152097080409)))";"1356662";"770321";"1604220103055012";"012";EDIFICADO NoPH;mz  30 lotes F -G -H;0.900000000000000;3640.00000;4839368.7400000;"0";0.0000000;637.00000;2086812.0000;227.4200;2752556.7400;"1";"160424955041";"1604"
"MULTIPOLYGON (((-63.2119875289613 -32.4211340108554,-63.2120024677261 -32.4211289133463,-63.2118986244805 -32.4209075943988,-63.2118010151057 -32.4209367837702,-63.211894568704 -32.4211623470809,-63.2119875289613 -32.4211340108554)))";"1378744";"793062";"1604220302143013";"013";BALDIO;MZ 27 LT 31;1.000000000000000;1260.00000;338940.0000000;"0";0.0000000;269.00000;338940.0000;0.0000;0.0000;"1";"160419167654";"1604"
"MULTIPOLYGON (((-63.2647996532261 -32.4165935090069,-63.2647184356275 -32.4165401379948,-63.2645247088426 -32.4167533025279,-63.264611248605 -32.4168089168721,-63.2647397282692 -32.4166643662892,-63.2647996532261 -32.4165935090069)))";"732680202";"768196";"1604220102075024";"024";EDIFICADO NoPH;MZ H-LTE 15;1.000000000000000;7840.00000;3571018.8800000;"0";0.0000000;300.00000;2352000.0000;139.0000;1219018.8800;"1";"160410066031";"1604"
"MULTIPOLYGON (((-63.2486514274751 -32.4110253829005,-63.2486852096858 -32.4109881188142,-63.2487153477386 -32.4109545252939,-63.2487166705967 -32.4109530498394,-63.2483364740736 -32.4107133829883,-63.2482717318558 -32.4107860390853,-63.2484404470196 -32.4108919446687,-63.2484494325746 -32.410897844725,-63.24846340882 -32.4109065529273,-63.2484750550496 -32.4109135749302,-63.2486514274751 -32.4110253829005)))";"578734602";"2039045";"1604220101023052";"052";EDIFICADO NoPH;MZ 74 LT 52;0.900000000000000;16100.00000;8757979.8100000;"0";0.0000000;450.86000;6532961.4000;315.4100;2225018.4100;"1";"160428192084";"1604"
"MULTIPOLYGON (((-63.213301411291 -32.4144480929112,-63.2135027289006 -32.41444662477,-63.2135042512674 -32.414387726241,-63.2135165430904 -32.4143877054133,-63.2135157864229 -32.4143485366617,-63.2133031738473 -32.4143500239437,-63.213301411291 -32.4144480929112)))";"1375141";"2331129";"1604220302403016";"016";EDIFICADO NoPH;MZ 403 - LT 16;1.100000000000000;1470.00000;549325.4800000;"0";0.0000000;209.00000;337953.0000;53.0000;211372.4800;"1";"160424952521";"1604"
"MULTIPOLYGON (((-63.2315314880238 -32.4108939942317,-63.2315675968807 -32.4108544760484,-63.2315974119388 -32.4108220143924,-63.2315684668181 -32.4108048778585,-63.2315192209464 -32.4107734068774,-63.2314542928789 -32.4108451030485,-63.2315314880238 -32.4108939942317)))";"1372715";"785953";"1604220301061017";"017";EDIFICADO NoPH;MZ A LTS B-C;1.300000000000000;5180.00000;1545499.0400000;"0";0.0000000;90.00000;606060.0000;90.0000;939439.0400;"1";"160418275267";"1604"
"MULTIPOLYGON (((-63.2346447311703 -32.4196995139399,-63.2346304233802 -32.419691086633,-63.2346101252354 -32.4196787253013,-63.2345625426476 -32.4196503522552,-63.2344923327205 -32.4196082131835,-63.2344320534139 -32.4196804657446,-63.2344699874446 -32.419703502626,-63.234536870755 -32.4197439571115,-63.2345611607763 -32.419758283612,-63.2345734729991 -32.4197658692468,-63.2346922697712 -32.4198391973995,-63.2347552039003 -32.4197658125761,-63.2346903175081 -32.4197267634794,-63.2346743463683 -32.4197174938806,-63.2346447311703 -32.4196995139399)))";"644931002";"790250";"1604220302031014";"014";EDIFICADO NoPH;LTE 17 MZ M;1.000000000000000;4340.00000;2057761.9200000;"0";0.0000000;300.00000;1302000.0000;122.0000;755761.9200;"1";"160402533568";"1604"
"MULTIPOLYGON (((-63.2317084486431 -32.4138441018225,-63.2317243485832 -32.4138260374687,-63.2317929170022 -32.4137481349195,-63.2318051734208 -32.4137343042378,-63.2317522665342 -32.4137008675109,-63.2317199868545 -32.4136792283761,-63.2315573395933 -32.4138624147122,-63.2316438550717 -32.4139174882391,-63.2317084486431 -32.4138441018225)))";"709310402";"788741";"1604220301178014";"014";EDIFICADO NoPH;MZ U1 LT 14;1.000000000000000;4760.00000;2387707.5200000;"0";0.0000000;250.00000;1190000.0000;142.0000;1197707.5200;"1";"160417069353";"1604"
"MULTIPOLYGON (((-63.2398005505131 -32.416149291256,-63.2398045251942 -32.4161447749155,-63.2399337013715 -32.415997711984,-63.2398445159506 -32.4159406766795,-63.2397643572906 -32.4160307229592,-63.2397550827924 -32.4160411671515,-63.239711692027 -32.4160902826472,-63.2398005505131 -32.416149291256)))";"664770802";"783499";"1604220301005020";"020";EDIFICADO PH;MZ 22;1.100000000000000;11340.00000;1706770.2800000;"0";1.0000000;200.00000;2494800.0000;205.8300;781931.6200;"2";"160423013653";"1604"
"MULTIPOLYGON (((-63.2522344467049 -32.4167246814347,-63.2526045409476 -32.4169631868328,-63.2528243120666 -32.4167120922889,-63.2524608600256 -32.4164778697939,-63.2522344467049 -32.4167246814347)))";"654795202";"2255061";"1604220102023100";"100";EDIFICADO NoPH;MZ 155 - LT 100;1.000000000000000;9800.00000;18006340.9500000;"0";0.0000000;1500.26000;14702548.0000;610.9900;3303792.9500;"1";"160441228756";"1604"
"MULTIPOLYGON (((-63.245757911391 -32.397888236838,-63.2456012780651 -32.3980635394921,-63.2456285632679 -32.3980815214741,-63.2456831314167 -32.3981166400269,-63.2458397639112 -32.3979410554752,-63.245757911391 -32.397888236838)))";"821807202";"782196";"1604220202123010";"010";EDIFICADO NoPH;MZ F LT 10;1.100000000000000;4060.00000;1709171.8400000;"0";0.0000000;230.00000;1027180.0000;102.0000;681991.8400;"1";"160417774308";"1604"
"MULTIPOLYGON (((-63.2475822678602 -32.4076890183805,-63.2476058938504 -32.4077039072994,-63.2478019605429 -32.4074885094183,-63.2478814884045 -32.4075379496055,-63.2479197559916 -32.4075621090261,-63.2479513675577 -32.4075817727501,-63.247960961648 -32.4075673821334,-63.2480086522714 -32.4075145919089,-63.2480381281426 -32.4074821270332,-63.2480536938359 -32.4074649066675,-63.24808118196 -32.4074344182858,-63.2481010490828 -32.4074109898723,-63.2481185986102 -32.407390384007,-63.2481278697209 -32.4073793755991,-63.2481729034417 -32.4073268723415,-63.2481123394251 -32.4072881033572,-63.2481016902447 -32.4072810793524,-63.2480464504892 -32.4072456814396,-63.2478358073121 -32.4071105506303,-63.2477732170142 -32.4071811234143,-63.2477540088361 -32.4072025778897,-63.2477341332011 -32.4072229064789,-63.247711280982 -32.4072480314959,-63.2477069787473 -32.4072539577279,-63.2476854529423 -32.4072782347365,-63.2476682293658 -32.4072965855108,-63.2476486866452 -32.4073171952309,-63.2476208631477 -32.4073465569828,-63.2477086288348 -32.4074055276619,-63.2477872133801 -32.4074549699025,-63.2475822678602 -32.4076890183805)))";"1439520204";"773921";"1604220201007030";"030";EDIFICADO NoPH;MZ 87;0.500000000000000;15820.00000;13343414.8800000;"0";0.0000000;1442.00000;11406220.0000;677.0000;1937194.8800;"1";"160402807781";"1604"
