WKT;gid
"MULTILINESTRING ((-63.2179818478537 -32.400929320417,-63.2162895852923 -32.4027810163926))";"2447"
"MULTILINESTRING ((-63.2171146854342 -32.4004399109611,-63.2163725805536 -32.4013316288322))";"2448"
"MULTILINESTRING ((-63.2250702876555 -32.410402146654,-63.2223228817795 -32.408672031083))";"2449"
"MULTILINESTRING ((-63.2252530848447 -32.4102966259455,-63.2222913416585 -32.4084514072299))";"2450"
"MULTILINESTRING ((-63.2223228817795 -32.408672031083,-63.2207935630909 -32.4086550684681,-63.2188145416154 -32.4086625680601,-63.2185475267052 -32.4086630314052))";"2451"
"MULTILINESTRING ((-63.2186804763812 -32.4086155323241,-63.2225341016979 -32.4086026565348))";"2452"
"MULTILINESTRING ((-63.2139228596309 -32.4086357590884,-63.2139073488493 -32.412141848524,-63.213929095983 -32.4125782343029,-63.2144847143849 -32.4139088181846,-63.2161864675366 -32.4178826428797))";"2453"
"MULTILINESTRING ((-63.2121801512417 -32.4086429308022,-63.2121919779038 -32.4119270254794))";"2454"
"MULTILINESTRING ((-63.211175859425 -32.4101595717445,-63.2126758482901 -32.4101609918145))";"2455"
"MULTILINESTRING ((-63.2111734249744 -32.4107883403171,-63.2136625209441 -32.4107802733817))";"2456"
"MULTILINESTRING ((-63.2111817158566 -32.4086469665538,-63.2111706243126 -32.4115116909555))";"2457"
"MULTILINESTRING ((-63.213650998186 -32.4115074201405,-63.2109849865134 -32.4115103607845))";"2458"
"MULTILINESTRING ((-63.2121603736319 -32.4226985191837,-63.2087090167524 -32.4237704290579,-63.2039152669109 -32.425248338469))";"2459"
"MULTILINESTRING ((-63.2039145757184 -32.425341901922,-63.2000677417782 -32.4265564293817))";"2460"
"MULTILINESTRING ((-63.2287016012102 -32.4175653318216,-63.2260484648568 -32.4184578582847,-63.2243863842308 -32.4189713338719))";"2461"
"MULTILINESTRING ((-63.217955588891 -32.4279938340919,-63.2154296959398 -32.4279992796559,-63.2157094543881 -32.4291905642268))";"2462"
"MULTILINESTRING ((-63.2161127064254 -32.4280001241779,-63.2163366118179 -32.4288588207471))";"2463"
"MULTILINESTRING ((-63.218413552262 -32.4263092518015,-63.217305316796 -32.4269573653995,-63.2152087668082 -32.4269607667356,-63.2154296959398 -32.4279992796559))";"2464"
"MULTILINESTRING ((-63.215906638178 -32.426959572675,-63.2161127064254 -32.4280001241779))";"2465"
"MULTILINESTRING ((-63.2166237611287 -32.4269583416476,-63.2168448933814 -32.4279977306158))";"2466"
"MULTILINESTRING ((-63.217305316796 -32.4269573653995,-63.2176683542268 -32.4279968219595))";"2467"
"MULTILINESTRING ((-63.2320970618162 -32.4158762819494,-63.2311446545022 -32.4165604985601,-63.22984661986 -32.4170145224843,-63.2285286832238 -32.4174591601017))";"2468"
"MULTILINESTRING ((-63.2285286832238 -32.4174591601017,-63.2249268494736 -32.4186109572969))";"2469"
"MULTILINESTRING ((-63.2249268494736 -32.4186109572969,-63.2231253176591 -32.419171403291))";"2470"
"MULTILINESTRING ((-63.2253036674291 -32.4186879560254,-63.2250817863741 -32.4185614141757))";"2471"
"MULTILINESTRING ((-63.2273811768046 -32.4180095374409,-63.2271880452103 -32.4178878858136))";"2472"
"MULTILINESTRING ((-63.2287016012102 -32.4175653318216,-63.2285286832238 -32.4174591601017))";"2473"
"MULTILINESTRING ((-63.222982951597 -32.419079930019,-63.2210667811161 -32.4196662404019,-63.2204732965563 -32.4198586421042,-63.2166481312772 -32.4210485963781,-63.2109684796283 -32.4228172303934))";"2474"
"MULTILINESTRING ((-63.2109683284619 -32.42286291344,-63.207502668854 -32.4239543342009,-63.2039259410694 -32.4250036544439))";"2475"
"MULTILINESTRING ((-63.2175057189769 -32.4100660074135,-63.214350632209 -32.4135877247139))";"2476"
"MULTILINESTRING ((-63.2192596539251 -32.4103500469407,-63.2149814702137 -32.4150688494193))";"2477"
"MULTILINESTRING ((-63.2195073197253 -32.4117905324707,-63.2154542867623 -32.4091803785608))";"2478"
"MULTILINESTRING ((-63.2179961549861 -32.4117437425052,-63.2189512944562 -32.4123972542495))";"2479"
"MULTILINESTRING ((-63.2185292462339 -32.4128653224699,-63.215485385581 -32.4162455669245))";"2480"
"MULTILINESTRING ((-63.2159260250376 -32.4086273157181,-63.213929030208 -32.4108275816049))";"2481"
"MULTILINESTRING ((-63.2165847405021 -32.4150218930112,-63.2143680646819 -32.4135701590188))";"2482"
"MULTILINESTRING ((-63.2170536034541 -32.4145061835442,-63.2139251766216 -32.4124995873228))";"2483"
"MULTILINESTRING ((-63.2175307316193 -32.4139815306503,-63.2139013510386 -32.4116217154645))";"2484"
"MULTILINESTRING ((-63.2180293768165 -32.4134328519772,-63.213929030208 -32.4108275816049))";"2485"
"MULTILINESTRING ((-63.2179937706048 -32.411755376312,-63.2149032100442 -32.409755628967))";"2486"
"MULTILINESTRING ((-63.2184896496508 -32.4129102790014,-63.2144406893417 -32.4102649809984))";"2487"
"MULTILINESTRING ((-63.2170536034541 -32.4145061835442,-63.2198830611443 -32.4162862134424))";"2488"
"MULTILINESTRING ((-63.2194521874626 -32.416864873176,-63.2165847405021 -32.4150218930112))";"2489"
"MULTILINESTRING ((-63.2188330684993 -32.4156256720379,-63.2183713095052 -32.4161707916598))";"2490"
"MULTILINESTRING ((-63.2181094253627 -32.4151552778102,-63.2176505110746 -32.4157072704876))";"2491"
"MULTILINESTRING ((-63.2413600516662 -32.3891022662739,-63.2409312592938 -32.3877547226864,-63.2408344872838 -32.387618396901,-63.2389539175111 -32.3807022781408,-63.2375272938799 -32.3754685448857,-63.2370794820195 -32.3736932837185,-63.236536535513 -32.3738053857366,-63.2343617730173 -32.366440588353,-63.233860756257 -32.3646628211177,-63.2341069471285 -32.3642529134498,-63.233893683725 -32.3633985803324,-63.2338607746483 -32.3633441407486,-63.2338213252713 -32.3632929277981,-63.2337757699955 -32.3632455054048,-63.2337246104544 -32.3632023957524,-63.2336684099893 -32.3631640735352,-63.2336077874464 -32.3631309607308,-63.2335434103625 -32.3631034219539,-63.2334759876146 -32.3630817604418,-63.2334062616146 -32.3630662147153,-63.2333350001346 -32.3630569559528))";"2492"
"MULTILINESTRING ((-63.2335846352172 -32.3631202222341,-63.2351000874853 -32.3622987525963))";"2493"
"MULTILINESTRING ((-63.2321799623906 -32.3668269857459,-63.2296990612666 -32.3647668458799))";"2494"
"MULTILINESTRING ((-63.2331341282673 -32.3658655784935,-63.2315934212181 -32.3651743200833,-63.2303858544026 -32.3641973546569))";"2495"
"MULTILINESTRING ((-63.2257990704769 -32.373313259004,-63.2246009106581 -32.369248189942,-63.2286337499115 -32.3656837430585,-63.2303139090996 -32.3642376432246,-63.2316755869992 -32.3634751057464,-63.2317247816341 -32.3634542791683,-63.2326037835014 -32.3642045280504,-63.2336953667134 -32.3647173595041,-63.233860756257 -32.3646628211177,-63.2326045219719 -32.3667421912607,-63.2305611983146 -32.3671502762592,-63.2286939156529 -32.3656284720543))";"2496"
"MULTILINESTRING ((-63.2340108357765 -32.363867893483,-63.2326037835014 -32.3642045280504,-63.2315488909602 -32.3651382940701,-63.2308717451684 -32.3657406602653,-63.2298989605481 -32.3666105726048,-63.2277468895535 -32.36848996882,-63.225071546053 -32.3708449885773))";"2497"
"MULTILINESTRING ((-63.228889995983 -32.3674917121725,-63.2276896280134 -32.3665182470179))";"2498"
"MULTILINESTRING ((-63.2276271746863 -32.3685953538367,-63.2264193098349 -32.367641038615))";"2499"
"MULTILINESTRING ((-63.226388361997 -32.3696858597863,-63.2252124461964 -32.3687077072589))";"2500"
"MULTILINESTRING ((-63.2378043647766 -32.3764850608269,-63.2322829227319 -32.3775127672003,-63.2320654090363 -32.3774921265487,-63.2271604799804 -32.3785148744125,-63.2273042094951 -32.3790097940265))";"2501"
"MULTILINESTRING ((-63.2271604799804 -32.3785148744125,-63.2270098588853 -32.3779767828095))";"2502"
"MULTILINESTRING ((-63.237220630545 -32.3765937238414,-63.2370599486165 -32.3760605054284,-63.2334610507182 -32.3767274587487,-63.2320413913484 -32.376998781028,-63.2318738879852 -32.3769453488542,-63.2294686967976 -32.3774487664313,-63.2270098588853 -32.3779767828095))";"2503"
"MULTILINESTRING ((-63.2284157604069 -32.377674882977,-63.2286938256915 -32.3787044350149))";"2504"
"MULTILINESTRING ((-63.2278481653554 -32.3783714950594,-63.2279885291781 -32.3788525385652,-63.2279851365513 -32.3788525446999))";"2505"
"MULTILINESTRING ((-63.23001119517 -32.3773352235197,-63.2302943467694 -32.3783877167011))";"2506"
"MULTILINESTRING ((-63.23066392599 -32.3771986058941,-63.2309657171255 -32.378242541359))";"2507"
"MULTILINESTRING ((-63.2314847069814 -32.3776132223883,-63.2316269148647 -32.3781002600785))";"2508"
"MULTILINESTRING ((-63.2347038358121 -32.3776419357573,-63.2324371674933 -32.3780692331192,-63.2320722206665 -32.3768688518319))";"2509"
"MULTILINESTRING ((-63.2341955175801 -32.3777377644502,-63.2338739535295 -32.3766509446729))";"2510"
"MULTILINESTRING ((-63.2356342389629 -32.3768890180877,-63.235479510963 -32.3763534084264))";"2511"
"MULTILINESTRING ((-63.2362265436801 -32.3917726965719,-63.2359757134919 -32.3908253113402,-63.2357084017306 -32.389865950496,-63.2353721869057 -32.3886561707435,-63.2346434071523 -32.3860723038127,-63.2344445268169 -32.385919370177,-63.2340157124297 -32.384424916334,-63.2396270994999 -32.3831781474308))";"2512"
"MULTILINESTRING ((-63.2401045124835 -32.3849339200125,-63.2346590101989 -32.3861276255654))";"2513"
"MULTILINESTRING ((-63.2391772924433 -32.3851371942306,-63.2386698681312 -32.3833908504535))";"2514"
"MULTILINESTRING ((-63.2380795424707 -32.385377843695,-63.2375870865237 -32.3836314415973))";"2515"
"MULTILINESTRING ((-63.2371900770778 -32.385572824936,-63.2366844240053 -32.3838320026883))";"2516"
"MULTILINESTRING ((-63.2362807383568 -32.3857721552937,-63.2357859398735 -32.3840316280957))";"2517"
"MULTILINESTRING ((-63.2353769180335 -32.385970268635,-63.2348972821585 -32.3842290631088))";"2518"
"MULTILINESTRING ((-63.2378151675457 -32.3844402966628,-63.2342471699678 -32.3852315715361))";"2519"
"MULTILINESTRING ((-63.2388267498856 -32.3839307798398,-63.2377389693604 -32.3841700729312))";"2520"
"MULTILINESTRING ((-63.2390007967981 -32.3845297775079,-63.2379087979808 -32.3847723385548))";"2521"
"MULTILINESTRING ((-63.2408709920965 -32.3878220012294,-63.2371385562336 -32.3855841186911))";"2522"
"MULTILINESTRING ((-63.239461569831 -32.3869769702398,-63.2359757134919 -32.3908253113402))";"2523"
"MULTILINESTRING ((-63.2350469788641 -32.3875031743579,-63.2388883354668 -32.3866332736806))";"2524"
"MULTILINESTRING ((-63.2353769180335 -32.385970268635,-63.2365678017053 -32.3901716833158))";"2525"
"MULTILINESTRING ((-63.2362807383568 -32.3857721552937,-63.2373059999824 -32.3893567418988))";"2526"
"MULTILINESTRING ((-63.2382959457543 -32.3882638515079,-63.2354354715015 -32.3888838861346))";"2527"
"MULTILINESTRING ((-63.237979675296 -32.3883324097027,-63.2371833633676 -32.3856109853346))";"2528"
"MULTILINESTRING ((-63.238759587435 -32.3877519839177,-63.238475750603 -32.3867267126662))";"2529"
"MULTILINESTRING ((-63.2400857721847 -32.3873512199289,-63.2362117600558 -32.3917168594193))";"2530"
"MULTILINESTRING ((-63.2373208924162 -32.3904670289398,-63.2380731659106 -32.390945178346))";"2531"
"MULTILINESTRING ((-63.2400349336338 -32.3887553115147,-63.2392729699506 -32.3882672146954))";"2532"
"MULTILINESTRING ((-63.2392594328912 -32.3896018922607,-63.2384911430127 -32.3891482791591))";"2533"
"MULTILINESTRING ((-63.2400857721847 -32.3873512199289,-63.2406085248382 -32.3867874394518))";"2534"
"MULTILINESTRING ((-63.2391772924433 -32.3851371942306,-63.2397178353295 -32.3871306187356))";"2535"
"MULTILINESTRING ((-63.2380703393159 -32.3861428151784,-63.2393678981347 -32.3858401240424))";"2536"
"MULTILINESTRING ((-63.2213987266329 -32.3985206604958,-63.2199863341823 -32.4001419314823,-63.2165494387428 -32.3979526964875,-63.2161053079082 -32.3984522796481,-63.2178082859276 -32.3995461736031,-63.2182495457728 -32.3990356463656))";"2537"
"MULTILINESTRING ((-63.2206852678067 -32.3993396418891,-63.2172644294225 -32.3971443785861,-63.2165494387428 -32.3979526964875))";"2538"
"MULTILINESTRING ((-63.2172644294225 -32.3971443785861,-63.2188587172175 -32.3953426038097))";"2539"
"MULTILINESTRING ((-63.2181170847871 -32.3976915740297,-63.2173949347185 -32.3984912794568))";"2540"
"MULTILINESTRING ((-63.2189600259834 -32.3982325231225,-63.2182495457728 -32.3990356463656))";"2541"
"MULTILINESTRING ((-63.2040519904084 -32.4081851111325,-63.2073955438078 -32.4081694167526,-63.2075360385065 -32.4082236663683))";"2542"
"MULTILINESTRING ((-63.2041423214202 -32.41253973144,-63.204086395671 -32.4093398719927,-63.2048188066523 -32.4081815195964))";"2543"
"MULTILINESTRING ((-63.2075786739619 -32.4092100878662,-63.2075964011195 -32.4110237864138))";"2544"
"MULTILINESTRING ((-63.2075880996349 -32.4101744577827,-63.2041011535045 -32.4101842849181))";"2545"
"MULTILINESTRING ((-63.204925719781 -32.4125424899862,-63.2075360385065 -32.4082236663683))";"2546"
"MULTILINESTRING ((-63.2041423214202 -32.41253973144,-63.2065397359228 -32.412548157996,-63.2064605835357 -32.4101808036751))";"2547"
"MULTILINESTRING ((-63.2064549531345 -32.4100123998877,-63.2063934940125 -32.408174129606))";"2548"
"MULTILINESTRING ((-63.2064383523645 -32.4095158713371,-63.2040897757192 -32.4095332730297))";"2549"
"MULTILINESTRING ((-63.2041234938702 -32.4114625198194,-63.2055737481123 -32.4114703578618))";"2550"
"MULTILINESTRING ((-63.2055737481123 -32.4114703578618,-63.2065034035635 -32.4114615168501))";"2551"
"MULTILINESTRING ((-63.2052878830243 -32.4114688141965,-63.2051897285341 -32.4081797806357))";"2552"
"MULTILINESTRING ((-63.2041395997101 -32.412384011607,-63.2007727085536 -32.4123895548653,-63.2008620632621 -32.4105088508836,-63.2038750644291 -32.4101892490028,-63.2041011535045 -32.4101842849181))";"2553"
"MULTILINESTRING ((-63.2026627276878 -32.4123864542084,-63.2026525612857 -32.4103189340771))";"2554"
"MULTILINESTRING ((-63.2015088052467 -32.4123883506376,-63.2014791307139 -32.4104434019553))";"2555"
"MULTILINESTRING ((-63.2041162689292 -32.4110491394405,-63.2008352433711 -32.4110733535513))";"2556"
"MULTILINESTRING ((-63.2041263957592 -32.411628552321,-63.2008082669861 -32.4116411433544))";"2557"
"MULTILINESTRING ((-63.2020744529954 -32.4123874223366,-63.2034822928361 -32.41023091617))";"2558"
"MULTILINESTRING ((-63.2039167403617 -32.4123843813033,-63.2038996164038 -32.4194885581982,-63.2005154199485 -32.4194939892911,-63.2005221546585 -32.4184468159746,-63.2007727085536 -32.4123895548653))";"2559"
"MULTILINESTRING ((-63.2039150197112 -32.413098215798,-63.2007426235515 -32.4131169145218))";"2560"
"MULTILINESTRING ((-63.2039136374191 -32.4136716791159,-63.2007183387563 -32.4137040356154))";"2561"
"MULTILINESTRING ((-63.2039112360825 -32.4146679100321,-63.2006782671065 -32.4146728117861))";"2562"
"MULTILINESTRING ((-63.2039087853433 -32.415684639918,-63.2006353338745 -32.4157107482311))";"2563"
"MULTILINESTRING ((-63.2039071567883 -32.4163602749714,-63.2006085522452 -32.4163581987375))";"2564"
"MULTILINESTRING ((-63.2039051203752 -32.4172051194319,-63.2005727427324 -32.4172238862866))";"2565"
"MULTILINESTRING ((-63.2039036072295 -32.4178328780898,-63.2005462109262 -32.4178652771687))";"2566"
"MULTILINESTRING ((-63.2005186943032 -32.4189848649012,-63.2039132459359 -32.413834091603))";"2567"
"MULTILINESTRING ((-63.2027007515131 -32.4194904925808,-63.2026616382132 -32.4163595011543))";"2568"
"MULTILINESTRING ((-63.2015111669789 -32.4163587754501,-63.2015088052467 -32.4123883506376))";"2569"
"MULTILINESTRING ((-63.2026658382238 -32.414669808098,-63.2026627276878 -32.4123864542084))";"2570"
"MULTILINESTRING ((-63.2020744529954 -32.4123874223366,-63.2016485890976 -32.4131115827314))";"2571"
"MULTILINESTRING ((-63.2015093361088 -32.4132809808045,-63.2006852062084 -32.4145050527663))";"2572"
"MULTILINESTRING ((-63.2015111669789 -32.4163587754501,-63.2015331629976 -32.4194923655341))";"2573"
"MULTILINESTRING ((-63.2039020046749 -32.4184977313217,-63.2008425027402 -32.4184935586038))";"2574"
"MULTILINESTRING ((-63.2060004039057 -32.4292430638646,-63.2056796044775 -32.4300778807515,-63.2053740951179 -32.4300783791795,-63.2048665409654 -32.4292371948192))";"2575"
"MULTILINESTRING ((-63.2074858738855 -32.4295394234268,-63.2059413053174 -32.4302185204781,-63.205914737703 -32.4304776670508,-63.2074701586516 -32.430849430998))";"2576"
"MULTILINESTRING ((-63.2064349765883 -32.431759521269,-63.2057420398744 -32.430665079259,-63.2054705460528 -32.430697190528,-63.205195933615 -32.4314382868624))";"2577"
"MULTILINESTRING ((-63.2038810251502 -32.4298907548123,-63.2051300395649 -32.4302342387096,-63.2051543620131 -32.4304817865558,-63.2038729208459 -32.4310192810751))";"2578"
"MULTILINESTRING ((-63.2121522846023 -32.4284515689603,-63.2151901904312 -32.4284716769425))";"2579"
"MULTILINESTRING ((-63.2121536574269 -32.4289748906316,-63.2151880888899 -32.4289902053398))";"2580"
"MULTILINESTRING ((-63.2121511073969 -32.4280028072412,-63.2121536574269 -32.4289748906316))";"2581"
"MULTILINESTRING ((-63.2109234189031 -32.4294857739796,-63.2147577625351 -32.4295059623816))";"2582"
"MULTILINESTRING ((-63.2109203739277 -32.4299917703563,-63.2141598355424 -32.4300133179125))";"2583"
"MULTILINESTRING ((-63.2109151678805 -32.4305011307391,-63.2132499789505 -32.4304963807623))";"2584"
"MULTILINESTRING ((-63.2109096427008 -32.4310233322677,-63.2122593341265 -32.4310223225198))";"2585"
"MULTILINESTRING ((-63.2132458267918 -32.4125502830496,-63.2139273937091 -32.4125440760259))";"2586"
"MULTILINESTRING ((-63.2132406332618 -32.4130483884559,-63.2141204590209 -32.4130365114466))";"2587"
"MULTILINESTRING ((-63.2132352505264 -32.4135678428318,-63.2143386417704 -32.4135590104754))";"2588"
"MULTILINESTRING ((-63.2132227424529 -32.4156173753711,-63.2132352505264 -32.4135678428318))";"2589"
"MULTILINESTRING ((-63.2109554639109 -32.4176579366341,-63.2075763169679 -32.4176438747146,-63.2075719119716 -32.4183552973981,-63.2109524637135 -32.418368042246))";"2590"
"MULTILINESTRING ((-63.2075763169679 -32.4176438747146,-63.2075964011195 -32.4110237864138))";"2591"
"MULTILINESTRING ((-63.2109927512307 -32.4125404059013,-63.2075918711293 -32.4125169561855))";"2592"
"MULTILINESTRING ((-63.2109520346711 -32.4125401256958,-63.210964087024 -32.4156169439966))";"2593"
"MULTILINESTRING ((-63.2109927512307 -32.4125404059013,-63.2109963042686 -32.4135663481035))";"2594"
"MULTILINESTRING ((-63.2109522439837 -32.4130297868745,-63.2075903189784 -32.4130285735055))";"2595"
"MULTILINESTRING ((-63.2147640383718 -32.4145611034568,-63.2075857045325 -32.4145495769763))";"2596"
"MULTILINESTRING ((-63.2109579195651 -32.4140425127437,-63.207587195279 -32.4140582007564))";"2597"
"MULTILINESTRING ((-63.2099057986229 -32.414553347152,-63.2098906283359 -32.411528446444,-63.2109844344679 -32.4115260582752))";"2598"
