municerca,fecha_agg,sexo,edad_diagnostico,lon,lat,distancia_rio,distancia_verde_m,distancia_grande_m,longitude,latitude,t2m,d2m,tp,t2m_min,t2m_max,wind_speed,ws10,dia,mes,tp_anom,t2m_anom,d2m_anom,t2m_min_anom,t2m_max_anom,casos,Estimación poblacional,Superficie (Km cuadrados),Proximidad al río (m) (distancia mínima),Proximidad al río (m) (distancia al centroide),Proximidad al río (m) (distancia máxima),Densidad poblacional,CALMAT I,CALMAT II,CALMAT III,CALMAT IV,CALMAT V,Hogares Pobres,Hogares Pobres No Indigentes,Hogares Indigentes,Personas Pobres,Personas Pobres No Indigentes,Personas Indigentes,UNEA: Sin Instrucción,UNEA: Primario Incompleto,UNEA: Primario Completo,UNEA: Secundario Incompleto,UNEA: Secundario Completo,UNEA: Superior y/o Universitario Incompleto,UNEA: Superior y/o Universitario Completo,Acceso a Cloacas,Acceso a Gas de Red,Acceso a Agua de Red,Acceso a Electricidad,Mujeres (%),Varones (%),Mujeres de 0 a 6 años,Varones de 0 a 6 años,Personas de 0 a 6 años,Mujeres de 7 a 14 años,Varones de 7 a 14 años,Personas de 7 a 14 años,Mujeres de 15 a 24 años,Varones de 15 a 24 años,Personas de 15 a 24 años,Mujeres de 25 a 59 años,Varones de 25 a 59 años,Personas de 25 a 59 años,Mujeres de 60 años o más,Varones de 60 años o más,Personas de 60 años o más,casos_#,casos_sum_2w,casos_sum_3w,casos_sum_4w,casos_lag_1,casos_lag_2,casos_lag_3,casos_lag_4,casos_ma_4,t2m_mean_1w,t2m_mean_2w,d2m_mean_1w,d2m_mean_2w,tp_mean_1w,tp_sum_1w,tp_mean_2w,tp_sum_2w,t2m_min_mean_1w,t2m_min_mean_2w,t2m_max_mean_1w,t2m_max_mean_2w,ws10_mean_1w,ws10_mean_2w,tp_anom_mean_1w,tp_anom_sum_1w,tp_anom_mean_2w,tp_anom_sum_2w,t2m_anom_mean_1w,t2m_anom_mean_2w,d2m_anom_mean_1w,d2m_anom_mean_2w,t2m_min_anom_mean_1w,t2m_min_anom_mean_2w,t2m_max_anom_mean_1w,t2m_max_anom_mean_2w,vec_lag1,vec_lag2,vec_lag3,vec_sum_2w,vec_sum_3w,Vecinos_total
ZONA CENTRAL,2024-03-19,0.4878048780487805,37.51219512195122,-63.24429877804877,-32.41436944634146,723.4476032143506,155.89449981240008,3467.0093554165555,-63.25,-32.5,293.7665397830126,287.0760319407393,3.2893041285072886e-05,289.067763910061,300.96006439953317,,2.8703392414882503,22.682926829268293,3.0,-0.0002408038632979561,-0.6914517975542686,-3.442750793291613,-2.167848278621132,1.6861327463372295,15.148156358530999,27066,514.254671,18.96,741.16,2034.07,52.63151027363249,92.64,7.36,0.0,0,0,5.19,4.76,0.43,7.09,6.48,0.61,0.81,2.43,10.0,9.46,27.84,10.81,38.65,99.57,98.7,100.0,99.57,56.39,43.61,3.65,1.42,5.07,4.06,4.46,8.52,4.67,2.84,7.51,19.88,18.65,38.53,24.14,16.23,40.37,41,19.58176309761324,25.862705977979754,31.774181630089412,11.453484075962463,8.12827902165078,6.280942880366511,5.911475652109658,7.943545407522353,297.86827235068046,297.42813392258813,295.7743677939138,293.84182159781807,0.0006796313870337701,0.0006796313870337701,0.00043955052003832504,0.0008791010400766501,295.6759860131048,294.480274278747,301.5581793016003,302.23953193373694,2.2271563081010437,2.501637170764406,0.00043040182143271754,0.00043040182143271754,0.00017036734049931618,0.00034073468099863236,0.7209519909274219,-0.2954590466895968,3.531806054337481,1.7413826617716108,2.006414014663601,0.6928724658311773,-0.9567375228681275,-1.505286709016985,49.632363038447394,43.0593143650656,19.029579747841595,92.69167740351301,111.7212571513546,111.7212571513546
ZONA CENTRAL,2024-03-26,0.5046728971962616,38.271028037383175,-63.244790425233646,-32.414529811214955,704.7087995826557,117.94137200880034,3584.290746510974,-63.25,-32.5,295.50224774797385,289.62105353524754,7.876837364981107e-05,292.11609519400247,303.01304217082696,,2.661177852171979,22.560747663551403,3.2336448598130842,-5.23875022933078e-05,1.7919405341468444,1.3688895408164143,0.5564585781355902,2.9083139669388967,39.53299342348334,27066,514.254671,18.96,741.16,2034.07,52.63151027363249,92.64,7.36,0.0,0,0,5.19,4.76,0.43,7.09,6.48,0.61,0.81,2.43,10.0,9.46,27.84,10.81,38.65,99.57,98.7,100.0,99.57,56.39,43.61,3.65,1.42,5.07,4.06,4.46,8.52,4.67,2.84,7.51,19.88,18.65,38.53,24.14,16.23,40.37,107,26.60164043449346,34.72991945614424,41.010862336510755,15.148156358530999,11.453484075962463,8.12827902165078,6.280942880366511,10.252715584127689,293.7665397830126,295.8174060668465,287.0760319407393,291.42519986732657,3.2893041285072886e-05,3.2893041285072886e-05,0.0003562622141594215,0.000712524428318843,289.067763910061,292.3718749615829,300.96006439953317,301.25912185056677,2.8703392414882503,2.548747774794647,-0.0002408038632979561,-0.0002408038632979561,9.479897906738078e-05,0.00018959795813476156,-0.6914517975542686,0.014750096686576675,-3.442750793291613,0.04452763052293385,-2.167848278621132,-0.08071713197876562,1.6861327463372295,0.36469761173455106,71.91834243483231,49.632363038447394,43.0593143650656,121.5507054732797,164.6100198383453,164.6100198383453
ZONA CENTRAL,2024-04-02,0.44680851063829785,31.50354609929078,-63.246221167375886,-32.41444108794326,681.3597351349097,132.9646569173682,3619.5203171203552,-63.25,-32.5,291.09218213236926,287.3163856885112,0.0001950441522801176,,,,,4.624113475177305,4.0,4.810352843208404e-07,0.18342840577664457,0.6722866089135958,,,52.09487918421636,27066,514.254671,18.96,741.16,2034.07,52.63151027363249,92.64,7.36,0.0,0,0,5.19,4.76,0.43,7.09,6.48,0.61,0.81,2.43,10.0,9.46,27.84,10.81,38.65,99.57,98.7,100.0,99.57,56.39,43.61,3.65,1.42,5.07,4.06,4.46,8.52,4.67,2.84,7.51,19.88,18.65,38.53,24.14,16.23,40.37,141,54.68114978201434,66.13463385797681,74.26291287962758,39.53299342348334,15.148156358530999,11.453484075962463,8.12827902165078,18.565728219906894,295.50224774797385,294.6343937654932,289.62105353524754,288.3485427379934,7.876837364981107e-05,7.876837364981107e-05,5.583070746744198e-05,0.00011166141493488397,292.11609519400247,290.59192955203173,303.01304217082696,301.9865532851801,2.661177852171979,2.765758546830115,-5.23875022933078e-05,-5.23875022933078e-05,-0.00014659568279563193,-0.00029319136559126385,1.7919405341468444,0.5502443682962879,1.3688895408164143,-1.0369306262375995,0.5564585781355902,-0.805694850242771,2.9083139669388967,2.297223356638063,226.85924524511927,71.91834243483231,49.632363038447394,298.7775876799516,348.40995071839893,348.40995071839893
ZONA CENTRAL,2024-04-09,0.45098039215686275,44.98039215686274,-63.24473389607843,-32.41494765686274,677.995288151905,143.9837114152723,3662.393339556917,-63.25,-32.5,288.93766754748776,286.6019747864966,0.0003865957260131836,286.63698018391926,289.7737162272135,,2.6724075288684377,11.254901960784315,4.0,0.00024499803273273564,-2.3056016728410635,-0.7724443297870582,-1.483639850380979,-4.579298977322029,18.842828641099533,27066,514.254671,18.96,741.16,2034.07,52.63151027363249,92.64,7.36,0.0,0,0,5.19,4.76,0.43,7.09,6.48,0.61,0.81,2.43,10.0,9.46,27.84,10.81,38.65,99.57,98.7,100.0,99.57,56.39,43.61,3.65,1.42,5.07,4.06,4.46,8.52,4.67,2.84,7.51,19.88,18.65,38.53,24.14,16.23,40.37,51,91.6278726076997,106.7760289662307,118.22951304219316,52.09487918421636,39.53299342348334,15.148156358530999,11.453484075962463,29.55737826054829,291.09218213236926,293.29721494017156,287.3163856885112,288.46871961187935,0.0001950441522801176,0.0001950441522801176,0.00013690626296496432,0.00027381252592992864,286.63698018391926,287.72430963348927,289.7737162272135,294.68678326523093,2.6724075288684377,2.943185200069683,4.810352843208404e-07,4.810352843208404e-07,-2.5953233504493455e-05,-5.190646700898691e-05,0.18342840577664457,0.9876844699617445,0.6722866089135958,1.020588074865005,-1.483639850380979,0.16879040019708624,-4.579298977322029,-0.9053238938240344,336.05602616484487,226.85924524511927,71.91834243483231,562.9152714099641,634.8336138447964,634.8336138447964
ZONA CENTRAL,2024-04-16,0.3684210526315789,36.89473684210526,-63.24558086315789,-32.41594650526316,604.6423902555649,116.6813737940956,3660.866787006551,-63.25,-32.5,292.64551263106495,286.20671804327714,5.0067901611328125e-06,288.8116390830592,299.59985030324833,,3.2139628712709283,18.263157894736842,4.0,-1.9941785414548877e-05,2.120670834665885,1.3938082391988174,1.8212206507751514,2.7686511896739603,7.019877336880218,27066,514.254671,18.96,741.16,2034.07,52.63151027363249,92.64,7.36,0.0,0,0,5.19,4.76,0.43,7.09,6.48,0.61,0.81,2.43,10.0,9.46,27.84,10.81,38.65,99.57,98.7,100.0,99.57,56.39,43.61,3.65,1.42,5.07,4.06,4.46,8.52,4.67,2.84,7.51,19.88,18.65,38.53,24.14,16.23,40.37,19,70.9377078253159,110.47070124879923,125.61885760733023,18.842828641099533,52.09487918421636,39.53299342348334,15.148156358530999,31.404714401832557,288.93766754748776,290.01492483992854,286.6019747864966,286.9591802375039,0.0003865957260131836,0.0003865957260131836,0.0002908199391466506,0.0005816398782933012,286.63698018391926,287.72430963348927,289.7737162272135,294.68678326523093,2.6724075288684377,2.943185200069683,0.00024499803273273564,0.00024499803273273564,0.00012273953400852828,0.00024547906801705656,-2.3056016728410635,-1.0610866335322093,-0.7724443297870582,-0.05007886043673143,-1.483639850380979,0.16879040019708624,-4.579298977322029,-0.9053238938240344,96.59224667517748,336.05602616484487,226.85924524511927,432.6482728400223,659.5075180851416,659.5075180851416
ZONA CENTRAL,2024-04-23,0.631578947368421,35.89473684210526,-63.24126295263157,-32.41804630526316,491.07043633747844,92.37067586264477,3635.792763439426,-63.25,-32.5,288.54420712119656,284.0464573910362,8.69600396407278e-06,286.3650480571546,292.6672796952097,,1.7299207455457997,25.473684210526315,4.0,-2.068134776332922e-05,-2.349934360437212,-2.6123328612329355,-1.6138944689061112,-3.2571472405922584,7.019877336880218,27066,514.254671,18.96,741.16,2034.07,52.63151027363249,92.64,7.36,0.0,0,0,5.19,4.76,0.43,7.09,6.48,0.61,0.81,2.43,10.0,9.46,27.84,10.81,38.65,99.57,98.7,100.0,99.57,56.39,43.61,3.65,1.42,5.07,4.06,4.46,8.52,4.67,2.84,7.51,19.88,18.65,38.53,24.14,16.23,40.37,19,25.86270597797975,77.95758516219612,117.49057858567946,7.019877336880218,18.842828641099533,52.09487918421636,39.53299342348334,29.372644646419865,292.64551263106495,290.7915900892764,286.20671804327714,286.40434641488685,5.0067901611328125e-06,5.0067901611328125e-06,0.0001958012580871582,0.0003916025161743164,288.8116390830592,287.72430963348927,299.59985030324833,294.68678326523093,3.2139628712709283,2.943185200069683,-1.9941785414548877e-05,-1.9941785414548877e-05,0.00011252812365909341,0.00022505624731818683,2.120670834665885,-0.09246541908758932,1.3938082391988174,0.31068195470587934,1.8212206507751514,0.16879040019708624,2.7686511896739603,-0.9053238938240344,42.273627339208936,96.59224667517748,336.05602616484487,138.8658740143864,474.9219001792312,474.9219001792312
ZONA CENTRAL,2024-04-30,0.25,44.75,-63.244359525,-32.417125975,570.1275699713899,57.74564461500819,3929.7984155681042,-63.25,-32.5,288.389404296875,285.6121826171875,7.659196853637695e-06,286.0785369873047,291.74417877197266,,1.3448120797375813,5.0,5.0,-0.00013130837016635472,-1.6631843284324361,-1.613015747070321,-1.704304447880503,-2.1220322220413976,1.4778689130274145,27066,514.254671,18.96,741.16,2034.07,52.63151027363249,92.64,7.36,0.0,0,0,5.19,4.76,0.43,7.09,6.48,0.61,0.81,2.43,10.0,9.46,27.84,10.81,38.65,99.57,98.7,100.0,99.57,56.39,43.61,3.65,1.42,5.07,4.06,4.46,8.52,4.67,2.84,7.51,19.88,18.65,38.53,24.14,16.23,40.37,4,14.039754673760436,32.88258331485997,84.97746249907634,7.019877336880218,7.019877336880218,18.842828641099533,52.09487918421636,21.244365624769085,288.54420712119656,290.5948598761307,284.0464573910362,285.12658771715667,8.69600396407278e-06,8.69600396407278e-06,6.851397062602796e-06,1.3702794125205592e-05,286.3650480571546,287.5883435701069,292.6672796952097,296.133564999229,1.7299207455457997,2.4719418084083644,-2.068134776332922e-05,-2.068134776332922e-05,-2.031156658893902e-05,-4.062313317787804e-05,-2.349934360437212,-0.11463176288566346,-2.6123328612329355,-0.6092623110170593,-1.6138944689061112,0.10366309093452009,-3.2571472405922584,-0.24424802545914903,25.398100386139966,42.273627339208936,96.59224667517748,67.67172772534892,164.26397440052637,164.26397440052637
ZONA CENTRAL,2024-05-14,0.5,61.5,-63.2487773,-32.4074101,1207.0717282168202,204.96720676420597,3121.0104506215425,-63.25,-32.5,282.8638000488281,278.3759765625,0.0,278.4324951171875,290.26611328125,,5.09453925523947,20.0,5.0,-6.622738308376736e-07,-1.564718062789325,-2.6374814633969663,-2.4679497612847285,0.06498367874712585,0.7389344565137073,27066,514.254671,18.96,741.16,2034.07,52.63151027363249,92.64,7.36,0.0,0,0,5.19,4.76,0.43,7.09,6.48,0.61,0.81,2.43,10.0,9.46,27.84,10.81,38.65,99.57,98.7,100.0,99.57,56.39,43.61,3.65,1.42,5.07,4.06,4.46,8.52,4.67,2.84,7.51,19.88,18.65,38.53,24.14,16.23,40.37,2,8.497746249907632,15.51762358678785,34.360452227887386,1.4778689130274145,7.019877336880218,7.019877336880218,18.842828641099533,8.590113056971846,288.389404296875,288.4668057090358,285.6121826171875,284.8293200041119,7.659196853637695e-06,7.659196853637695e-06,8.177600408855237e-06,1.6355200817710475e-05,286.0785369873047,286.22179252222963,291.74417877197266,292.20572923359117,1.3448120797375813,1.5373664126416906,-0.00013130837016635472,-0.00013130837016635472,-7.599485896484194e-05,-0.00015198971792968388,-1.6631843284324361,-2.006559344434824,-1.613015747070321,-2.1126743041516285,-1.704304447880503,-1.6590994583933072,-2.1220322220413976,-2.689589731316828,2.840857811023665,8.817936362320443,25.398100386139966,11.65879417334411,37.05689455948408,37.05689455948408
ZONA CENTRAL,2024-08-20,1.0,24.0,-63.2619519,-32.4132532,379.6264062623958,326.35741124518717,3859.902937002956,-63.25,-32.5,,,,,,,,,8.0,,,,,,0.36946722825685363,27066,514.254671,18.96,741.16,2034.07,52.63151027363249,92.64,7.36,0.0,0,0,5.19,4.76,0.43,7.09,6.48,0.61,0.81,2.43,10.0,9.46,27.84,10.81,38.65,99.57,98.7,100.0,99.57,56.39,43.61,3.65,1.42,5.07,4.06,4.46,8.52,4.67,2.84,7.51,19.88,18.65,38.53,24.14,16.23,40.37,1,2.216803369541122,9.236680706421339,16.25655804330156,0.7389344565137073,1.4778689130274145,7.019877336880218,7.019877336880218,4.06413951082539,282.8638000488281,285.62660217285156,278.3759765625,281.99407958984375,0.0,0.0,3.829598426818848e-06,7.659196853637695e-06,278.4324951171875,282.2555160522461,290.26611328125,291.0051460266113,5.09453925523947,3.2196756674885254,-6.622738308376736e-07,-6.622738308376736e-07,-6.598532199859618e-05,-0.00013197064399719235,-1.564718062789325,-1.6139511956108805,-2.6374814633969663,-2.1252486052336437,-2.4679497612847285,-2.0861271045826157,0.06498367874712585,-1.028524271647136,0.0,0.9166743056192135,0.0,0.9166743056192135,0.9166743056192135,0.9166743056192135
ZONA CENTRAL,2024-09-03,1.0,48.0,-63.2525711,-32.412487,536.8764873419441,81.29291355975172,3662.493034035661,-63.25,-32.5,289.81103515625,276.70648193359375,0.0,286.2114562988281,296.99224853515625,,2.380640727648143,6.0,9.0,-2.6093588935004343e-07,3.065226915147548,-0.9474249945746465,2.5775855170355726,4.517323133680577,0.36946722825685363,27066,514.254671,18.96,741.16,2034.07,52.63151027363249,92.64,7.36,0.0,0,0,5.19,4.76,0.43,7.09,6.48,0.61,0.81,2.43,10.0,9.46,27.84,10.81,38.65,99.57,98.7,100.0,99.57,56.39,43.61,3.65,1.42,5.07,4.06,4.46,8.52,4.67,2.84,7.51,19.88,18.65,38.53,24.14,16.23,40.37,1,1.108401684770561,2.5862705977979754,9.606147934678194,0.36946722825685363,0.7389344565137073,1.4778689130274145,7.019877336880218,2.4015369836695486,289.81103515625,291.5660858154297,276.70648193359375,282.07167053222656,0.0,0.0,5.1081180572509766e-05,0.00010216236114501953,286.2114562988281,289.06105041503906,296.99224853515625,296.6012878417969,2.380640727648143,2.325123849737996,-2.6093588935004343e-07,-2.6093588935004343e-07,-2.7378400166829137e-06,-5.475680033365827e-06,3.065226915147548,2.136828274197029,-0.9474249945746465,1.8416269938151115,2.5775855170355726,3.157328457302498,4.517323133680577,1.479611714680999,0.0,0.0,0.9166743056192135,0.0,0.9166743056192135,0.9166743056192135
ZONA CENTRAL,2024-10-01,1.0,55.0,-63.2391242,-32.4203358,226.75022107944557,125.71251283683279,3908.8608592997666,-63.25,-32.5,293.3211364746094,287.4368591308594,0.00010216236114501953,291.91064453125,296.2103271484375,,2.269606971827849,7.0,10.0,-5.214744144015838e-06,1.20842963324651,4.63067898220487,3.737071397569423,-1.558099704318579,0.36946722825685363,27066,514.254671,18.96,741.16,2034.07,52.63151027363249,92.64,7.36,0.0,0,0,5.19,4.76,0.43,7.09,6.48,0.61,0.81,2.43,10.0,9.46,27.84,10.81,38.65,99.57,98.7,100.0,99.57,56.39,43.61,3.65,1.42,5.07,4.06,4.46,8.52,4.67,2.84,7.51,19.88,18.65,38.53,24.14,16.23,40.37,1,0.7389344565137073,1.4778689130274145,2.955737826054829,0.36946722825685363,0.36946722825685363,0.7389344565137073,1.4778689130274145,0.7389344565137073,289.81103515625,291.5660858154297,276.70648193359375,282.07167053222656,0.0,0.0,5.1081180572509766e-05,0.00010216236114501953,286.2114562988281,289.06105041503906,296.99224853515625,296.6012878417969,2.380640727648143,2.325123849737996,-2.6093588935004343e-07,-2.6093588935004343e-07,-2.7378400166829137e-06,-5.475680033365827e-06,3.065226915147548,2.136828274197029,-0.9474249945746465,1.8416269938151115,2.5775855170355726,3.157328457302498,4.517323133680577,1.479611714680999,0.6454111268878274,0.0,0.0,0.6454111268878274,0.6454111268878274,0.6454111268878274
ZONA CENTRAL,2024-10-08,0.5,51.5,-63.24244915,-32.416963800000005,516.8726147685011,178.66066807106102,3347.4443903256197,-63.25,-32.5,292.46778869628906,285.0814208984375,0.0,286.8592529296875,301.0448455810547,,0.641441947291522,10.5,10.0,-9.865959485371908e-05,-0.5761237250434021,1.746398756239131,-0.15075056287977873,-0.20760277642142455,0.7389344565137073,27066,514.254671,18.96,741.16,2034.07,52.63151027363249,92.64,7.36,0.0,0,0,5.19,4.76,0.43,7.09,6.48,0.61,0.81,2.43,10.0,9.46,27.84,10.81,38.65,99.57,98.7,100.0,99.57,56.39,43.61,3.65,1.42,5.07,4.06,4.46,8.52,4.67,2.84,7.51,19.88,18.65,38.53,24.14,16.23,40.37,2,0.7389344565137073,1.108401684770561,1.8473361412842682,0.36946722825685363,0.36946722825685363,0.36946722825685363,0.7389344565137073,0.46183403532106704,293.3211364746094,291.5660858154297,287.4368591308594,282.07167053222656,0.00010216236114501953,0.00010216236114501953,5.1081180572509766e-05,0.00010216236114501953,291.91064453125,289.06105041503906,296.2103271484375,296.6012878417969,2.269606971827849,2.325123849737996,-5.214744144015838e-06,-5.214744144015838e-06,-2.7378400166829137e-06,-5.475680033365827e-06,1.20842963324651,2.136828274197029,4.63067898220487,1.8416269938151115,3.737071397569423,3.157328457302498,-1.558099704318579,1.479611714680999,2.840857811023665,0.6454111268878274,0.0,3.486268937911506,3.486268937911492,3.486268937911492
ZONA CENTRAL,2024-10-15,0.0,41.0,-63.2494509,-32.4189528,418.36412761981563,104.3557135677853,4276.423147740169,-63.25,-32.5,297.46038818359375,287.11163330078125,0.0,292.399169921875,304.7254638671875,,5.454507183872108,20.0,10.0,0.0,2.29718831380211,1.5368123372396099,4.181497531467016,0.989113701714416,0.36946722825685363,27066,514.254671,18.96,741.16,2034.07,52.63151027363249,92.64,7.36,0.0,0,0,5.19,4.76,0.43,7.09,6.48,0.61,0.81,2.43,10.0,9.46,27.84,10.81,38.65,99.57,98.7,100.0,99.57,56.39,43.61,3.65,1.42,5.07,4.06,4.46,8.52,4.67,2.84,7.51,19.88,18.65,38.53,24.14,16.23,40.37,1,1.108401684770561,1.4778689130274145,1.8473361412842682,0.7389344565137073,0.36946722825685363,0.36946722825685363,0.36946722825685363,0.46183403532106704,292.46778869628906,292.8944625854492,285.0814208984375,286.25914001464844,0.0,0.0,5.1081180572509766e-05,0.00010216236114501953,286.8592529296875,289.38494873046875,301.0448455810547,298.6275863647461,0.641441947291522,1.4555244595596855,-9.865959485371908e-05,-9.865959485371908e-05,-5.193716949886743e-05,-0.00010387433899773486,-0.5761237250434021,0.316152954101554,1.746398756239131,3.1885388692220005,-0.15075056287977873,1.7931604173448221,-0.20760277642142455,-0.8828512403700017,0.0,2.840857811023665,0.6454111268878274,2.840857811023679,3.486268937911492,3.486268937911492
ZONA CENTRAL,2024-11-12,0.0,42.0,-63.2507468,-32.4195686,342.7158531422098,148.05820758629272,4162.8318113776595,-63.25,-32.5,299.827880859375,286.5701904296875,0.0,294.1025390625,307.13427734375,,2.1526759058492346,16.0,11.0,-1.0066562228732639e-07,2.3016476101345233,0.8816596137152715,2.18865424262151,3.173484632704003,0.36946722825685363,27066,514.254671,18.96,741.16,2034.07,52.63151027363249,92.64,7.36,0.0,0,0,5.19,4.76,0.43,7.09,6.48,0.61,0.81,2.43,10.0,9.46,27.84,10.81,38.65,99.57,98.7,100.0,99.57,56.39,43.61,3.65,1.42,5.07,4.06,4.46,8.52,4.67,2.84,7.51,19.88,18.65,38.53,24.14,16.23,40.37,1,1.108401684770561,1.4778689130274145,1.8473361412842682,0.36946722825685363,0.7389344565137073,0.36946722825685363,0.36946722825685363,0.46183403532106704,297.46038818359375,294.9640884399414,287.11163330078125,286.0965270996094,0.0,0.0,0.0,0.0,292.399169921875,289.62921142578125,304.7254638671875,302.8851547241211,5.454507183872108,3.047974565581815,0.0,0.0,-4.932979742685951e-05,-9.865959485371902e-05,2.29718831380211,0.8605322943793539,1.5368123372396099,1.6416055467393704,4.181497531467016,2.015373484293619,0.989113701714416,0.39075546264649574,0.6454111268878274,0.0,0.0,0.6454111268878274,0.6454111268878274,0.6454111268878274
ZONA CENTRAL,2025-01-14,1.0,73.0,-63.2394721,-32.4137035,932.9139361529116,286.7592692808355,3935.2152693389867,-63.25,-32.5,294.4290771484375,289.8749694824219,1.1324882507324219e-05,291.49951171875,298.60516357421875,,3.615539434178033,19.0,1.0,9.334528887713397e-06,-3.740134910300924,-3.110410789207151,-2.611571361400479,-5.047873716001163,0.36946722825685363,27066,514.254671,18.96,741.16,2034.07,52.63151027363249,92.64,7.36,0.0,0,0,5.19,4.76,0.43,7.09,6.48,0.61,0.81,2.43,10.0,9.46,27.84,10.81,38.65,99.57,98.7,100.0,99.57,56.39,43.61,3.65,1.42,5.07,4.06,4.46,8.52,4.67,2.84,7.51,19.88,18.65,38.53,24.14,16.23,40.37,1,0.7389344565137073,1.4778689130274145,1.8473361412842682,0.36946722825685363,0.36946722825685363,0.7389344565137073,0.36946722825685363,0.46183403532106704,299.827880859375,298.6441345214844,286.5701904296875,286.8409118652344,0.0,0.0,0.0,0.0,294.1025390625,293.2508544921875,307.13427734375,305.92987060546875,2.1526759058492346,3.803591544860671,-1.0066562228732639e-07,-1.0066562228732639e-07,-5.033281114363609e-08,-1.0066562228727218e-07,2.3016476101345233,2.2994179619683166,0.8816596137152715,1.2092359754774407,2.18865424262151,3.1850758870442633,3.173484632704003,2.0812991672092096,1.562085432507041,2.1954466841358373,3.124170865014082,3.7575321166428926,6.881702981656961,6.881702981656961
ZONA CENTRAL,2025-02-04,1.0,33.5,-63.25119015,-32.411946,671.8244636586298,142.36949723123539,3605.2548411419643,-63.25,-32.5,297.25732421875,292.4725341796875,7.152557373046875e-07,291.80035400390625,304.43145751953125,,0.44194415209696686,6.0,2.0,5.11275397406684e-07,-2.5407262731481524,-0.4811191134982664,-2.688676848234934,-2.466111246744788,0.7389344565137073,27066,514.254671,18.96,741.16,2034.07,52.63151027363249,92.64,7.36,0.0,0,0,5.19,4.76,0.43,7.09,6.48,0.61,0.81,2.43,10.0,9.46,27.84,10.81,38.65,99.57,98.7,100.0,99.57,56.39,43.61,3.65,1.42,5.07,4.06,4.46,8.52,4.67,2.84,7.51,19.88,18.65,38.53,24.14,16.23,40.37,2,0.7389344565137073,1.108401684770561,1.8473361412842682,0.36946722825685363,0.36946722825685363,0.36946722825685363,0.7389344565137073,0.46183403532106704,294.4290771484375,297.12847900390625,289.8749694824219,288.2225799560547,1.1324882507324219e-05,1.1324882507324219e-05,5.662441253662109e-06,1.1324882507324219e-05,291.49951171875,292.801025390625,298.60516357421875,302.8697204589844,3.615539434178033,2.884107670013634,9.334528887713397e-06,9.334528887713397e-06,4.616931632713062e-06,9.233863265426124e-06,-3.740134910300924,-0.7192436500832002,-3.110410789207151,-1.1143755877459398,-2.611571361400479,-0.21145855938948444,-5.047873716001163,-0.9371945416485801,6.778818212231904,1.833348611238427,2.4787597381262545,8.612166823470346,11.090926561596586,11.090926561596586
