WKT;NOMENCLATU;NUM_MANZ;DEPARTAMEN;PEDANIA;PED_NOMENC
"MULTIPOLYGON Z (((-63.2289050446147 -32.411128740384 0,-63.2288643043202 -32.4111764383836 0,-63.2288384688679 -32.4112066377767 0,-63.2288315133029 -32.4112148225736 0,-63.228760300141 -32.4112980825229 0,-63.2287232032318 -32.4113415468796 0,-63.228697908028 -32.4113710928691 0,-63.228634102217 -32.4114451287375 0,-63.2285761383587 -32.4115131474052 0,-63.2285079053048 -32.4115927384191 0,-63.2284678268655 -32.4116395896915 0,-63.2284469592574 -32.4116638622209 0,-63.2284012496594 -32.4117172050528 0,-63.2283393096789 -32.4117894577983 0,-63.2282747204982 -32.4118650968976 0,-63.2281471978631 -32.4120143994055 0,-63.2282782899333 -32.4120953200433 0,-63.2282915993264 -32.4121037498954 0,-63.2283195476403 -32.412120888985 0,-63.2283674600741 -32.4121506728348 0,-63.2284546328449 -32.412204338391 0,-63.2285401425715 -32.412257161506 0,-63.2286116771154 -32.4123009923562 0,-63.2286299774377 -32.4123125129038 0,-63.2286409067553 -32.4122992485312 0,-63.2287349624955 -32.4121841039369 0,-63.2287813358249 -32.412130477984 0,-63.2288048539606 -32.4121033826004 0,-63.2288638032482 -32.4120308532629 0,-63.2289277319171 -32.4119569058575 0,-63.2289843733892 -32.4118914256249 0,-63.2290522754686 -32.4118123985564 0,-63.2291142156063 -32.4117404272607 0,-63.2291771501127 -32.4116676087291 0,-63.2292380977247 -32.4115973299692 0,-63.2293109688317 -32.4115129395421 0,-63.2293825152795 -32.4114302422762 0,-63.2295381942765 -32.4112501711567 0,-63.2294566777365 -32.411199877628 0,-63.2290550866412 -32.4109526252747 0,-63.2289050446147 -32.411128740384 0)),((-63.2296200316888 -32.4112959552666 0,-63.2295912130782 -32.411328696438 0,-63.2295743179734 -32.4113473259404 0,-63.2295438433233 -32.4113820427096 0,-63.2295001170171 -32.4114311553454 0,-63.2294835540748 -32.4114497842305 0,-63.2294391661546 -32.4115000252449 0,-63.2293782144869 -32.4115686133172 0,-63.2293341579384 -32.411618571892 0,-63.2293132891427 -32.4116422809689 0,-63.2293472271038 -32.411663354115 0,-63.2292832982711 -32.4117370199368 0,-63.2292402374813 -32.4117866948672 0,-63.2291835962597 -32.4118521752148 0,-63.2291385471336 -32.4119038263176 0,-63.2291286095577 -32.411915116339 0,-63.2290981352589 -32.4119501147963 0,-63.2290934979563 -32.4119554774041 0,-63.229032549281 -32.4120254742941 0,-63.2289699451911 -32.4120977285523 0,-63.2289073395788 -32.4121694191842 0,-63.2288182351232 -32.4122718739715 0,-63.228730124945 -32.4123734814936 0,-63.2288183004448 -32.4124293993651 0,-63.2289031490321 -32.4124833506262 0,-63.2289680334395 -32.4125246571628 0,-63.2290545460746 -32.412579732492 0,-63.229224244624 -32.4126879164305 0,-63.2292631752942 -32.4127126438962 0,-63.2292907931991 -32.4127303469665 0,-63.2293167472387 -32.4127469258636 0,-63.2293462293806 -32.4127136199555 0,-63.2295009275765 -32.412538904874 0,-63.2295261030557 -32.4125103973456 0,-63.2295632050476 -32.4124689053424 0,-63.2296078410164 -32.4124183992691 0,-63.2296248187288 -32.4123991887879 0,-63.2296665572055 -32.4123520523295 0,-63.2296910696017 -32.4123241095736 0,-63.2297546713076 -32.4122524167394 0,-63.2297795158529 -32.4122244733604 0,-63.2298179421387 -32.4121812880735 0,-63.2298812121564 -32.4121098775781 0,-63.2299461373695 -32.4120362096397 0,-63.2299915190161 -32.4119848394423 0,-63.2300076950818 -32.4119668154599 0,-63.230053796444 -32.411915121463 0,-63.2300716838708 -32.4118947992935 0,-63.2301379340061 -32.4118197198417 0,-63.2301723849776 -32.4117810504855 0,-63.2301849721512 -32.4117666557554 0,-63.2302472485654 -32.4116966558819 0,-63.2301990006967 -32.4116657461633 0,-63.2301594043918 -32.4116404566004 0,-63.2301045018386 -32.4116053320177 0,-63.230069897178 -32.4115834148966 0,-63.2299903718188 -32.4115325544843 0,-63.2299271508077 -32.4114920908284 0,-63.2299025279629 -32.4114763550208 0,-63.2298426347469 -32.4114381396409 0,-63.2298086953279 -32.4114165030326 0,-63.2297481363628 -32.4113777252237 0,-63.2297158608442 -32.4113572127516 0,-63.2296403287015 -32.4113088810252 0,-63.2296200316888 -32.4112959552666 0)))";"1604220301064";"064";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.260958716694 -32.4093894546096 0,-63.2609454463103 -32.4091646067929 0,-63.2609381216267 -32.4090434485511 0,-63.2609311421273 -32.4089267983701 0,-63.260914037002 -32.4086391173755 0,-63.2608954952083 -32.4086602906622 0,-63.2608825819802 -32.4086749709252 0,-63.260757090594 -32.4088172571699 0,-63.2606938505187 -32.4088898102604 0,-63.260631602864 -32.408960952273 0,-63.2605703476354 -32.4090306832091 0,-63.2605031314946 -32.409106907806 0,-63.2607310906461 -32.4092484628703 0,-63.260816950037 -32.4093018269348 0,-63.260958716694 -32.4093894546096 0)))";"1604220103043";"043";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.236030689511 -32.4234834489164 0,-63.2360160590226 -32.4234789675534 0,-63.2359851368291 -32.4234700079339 0,-63.235973904357 -32.4234945454169 0,-63.2359478037794 -32.4235509539421 0,-63.2359061756859 -32.4236412073215 0,-63.2358675208492 -32.423724973761 0,-63.2358526526827 -32.4237568447922 0,-63.235828534429 -32.4238090226067 0,-63.2358014435329 -32.4238679691367 0,-63.2357895494033 -32.4238936350333 0,-63.2357565102824 -32.4239649918054 0,-63.2357505643053 -32.4239782474469 0,-63.2357665253121 -32.4239832899467 0,-63.235941101964 -32.4240396045673 0,-63.235969369312 -32.4240496963615 0,-63.2360691320255 -32.4240836070504 0,-63.2361695593065 -32.4241175164143 0,-63.2362669942379 -32.4241505859148 0,-63.236367754648 -32.4241847762932 0,-63.2364641907768 -32.4242170021198 0,-63.2365629549095 -32.4242500688955 0,-63.2366041903276 -32.4242640813704 0,-63.2367518383356 -32.4243136822755 0,-63.2368480272957 -32.4242512240872 0,-63.2369501862514 -32.4241848094228 0,-63.2370480332222 -32.4241212207703 0,-63.2372463802944 -32.4239923474513 0,-63.2373004441785 -32.4239570208599 0,-63.2373166947155 -32.4239457183234 0,-63.2373402413746 -32.4239293296731 0,-63.2373246095854 -32.4239231595599 0,-63.237269732217 -32.4239015644614 0,-63.2371343835873 -32.4238541953951 0,-63.2369927231723 -32.4238071198539 0,-63.2368969525226 -32.423775174976 0,-63.2367965268259 -32.4237418297833 0,-63.2366009967217 -32.4236771017509 0,-63.2365002382612 -32.4236434751476 0,-63.23639948061 -32.4236101302601 0,-63.2362990552772 -32.4235767846683 0,-63.2362032851123 -32.4235448392595 0,-63.2361580609475 -32.4235299887329 0,-63.236030689511 -32.4234834489164 0)))";"1604220104005";"005";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2552413680761 -32.4142430273259 0,-63.2551923580552 -32.4142989226843 0,-63.2551671893948 -32.4143271534987 0,-63.2551416916805 -32.4143565121679 0,-63.2550830775589 -32.4144231352703 0,-63.2550625455097 -32.4144462843052 0,-63.25502115234 -32.4144937102245 0,-63.2550055883638 -32.4145114950247 0,-63.2549625380415 -32.4145603332703 0,-63.2549453185335 -32.4145800940018 0,-63.2548863727044 -32.4146469994809 0,-63.2548678282782 -32.4146681718739 0,-63.2548290838864 -32.4147124925887 0,-63.2548039157904 -32.4147410051266 0,-63.2547691444175 -32.4147805272153 0,-63.2547098676998 -32.4148479968762 0,-63.25464860316 -32.414917443115 0,-63.2545873393179 -32.4149871711207 0,-63.2545234263807 -32.4150600042297 0,-63.2546914970996 -32.4151675934184 0,-63.2550818897355 -32.4154178861008 0,-63.2552396440851 -32.4155187322708 0,-63.2553115325808 -32.4155648015664 0,-63.2555381806716 -32.4157097500926 0,-63.2555651353877 -32.4157257579329 0,-63.255709524256 -32.4155634309266 0,-63.256037377494 -32.415194736466 0,-63.256074136177 -32.4151532374036 0,-63.256180439804 -32.415033820599 0,-63.2562191852614 -32.4149900630671 0,-63.2562781327134 -32.4149240023626 0,-63.2563112495889 -32.4148870194114 0,-63.2562826267625 -32.4148684789353 0,-63.2561338540589 -32.4147718427803 0,-63.2561249122022 -32.4147817239008 0,-63.2560550235572 -32.4147379053865 0,-63.2559778128002 -32.4146893111344 0,-63.2554736158476 -32.4143721839531 0,-63.2554243605903 -32.4143410041792 0,-63.2553624599515 -32.4143022414552 0,-63.2553378327533 -32.414286792447 0,-63.2553078806813 -32.4142679726416 0,-63.2552509720165 -32.4142322995305 0,-63.2552413680761 -32.4142430273259 0)))";"1604220102036";"036";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2293492644763 -32.4006466986661 0,-63.2291858822893 -32.4008377298666 0,-63.229032320817 -32.4010172774745 0,-63.2292104028926 -32.4011314503595 0,-63.2292994440982 -32.4011885367061 0,-63.2293884854159 -32.4012456229888 0,-63.2294652909508 -32.4012948645419 0,-63.2295543324768 -32.4013519507055 0,-63.2296528133413 -32.4014151761287 0,-63.2297559517737 -32.4014812109758 0,-63.2298664093901 -32.4015517411766 0,-63.2299707552968 -32.4014388311239 0,-63.2299916194456 -32.4014142765174 0,-63.2300558690673 -32.4013392006553 0,-63.2301741016952 -32.4012011849493 0,-63.2300669623213 -32.4011292399604 0,-63.2299668099544 -32.4010617909188 0,-63.2298992660333 -32.4010165444619 0,-63.2298746439065 -32.4009999632159 0,-63.2297871772998 -32.4009411511113 0,-63.2296997108066 -32.400882338945 0,-63.2296122444265 -32.4008235267169 0,-63.2295247781598 -32.400764714427 0,-63.2294367305158 -32.40070551108 0,-63.2293492644763 -32.4006466986661 0)))";"1604220201116";"116";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2570812630074 -32.4109997313737 0,-63.2569882140673 -32.4111053138361 0,-63.2569398680136 -32.4111600813453 0,-63.25688423668 -32.4112230358457 0,-63.2568276118649 -32.4112871195403 0,-63.2567623777169 -32.4113610837013 0,-63.2566819101443 -32.4114519867723 0,-63.2565401823386 -32.4116126187646 0,-63.2564852124607 -32.4116747263438 0,-63.2564555394489 -32.4117082627406 0,-63.2564272622642 -32.411740221546 0,-63.2563570603842 -32.4118198315738 0,-63.2564928407199 -32.4119052220289 0,-63.2566039945295 -32.4119751635667 0,-63.2566359433054 -32.4119953879985 0,-63.2567128191084 -32.4120437007578 0,-63.2568129906354 -32.4121066195183 0,-63.2569178219158 -32.4121726284814 0,-63.2570217161368 -32.4122378911076 0,-63.2571241278762 -32.4123023805122 0,-63.2572246616129 -32.412365598092 0,-63.2573288282852 -32.4124313262668 0,-63.2574652511169 -32.4122743676285 0,-63.2575453824204 -32.412182055764 0,-63.257646375024 -32.4120660301199 0,-63.2577258447604 -32.4119748466855 0,-63.2577566385695 -32.411939277086 0,-63.257788426555 -32.4119028600497 0,-63.2578311410943 -32.411853739715 0,-63.2578827953584 -32.4117941745252 0,-63.2579460397019 -32.4117216228568 0,-63.2579957070277 -32.4116643160756 0,-63.2580414007195 -32.4116115261878 0,-63.257846044215 -32.4114870893207 0,-63.2577914641136 -32.4114522579698 0,-63.257736218854 -32.411417146157 0,-63.257635046055 -32.411352539379 0,-63.2575372025934 -32.4112904619015 0,-63.2574333676865 -32.4112241696085 0,-63.2573255401508 -32.4111556309936 0,-63.25721904317 -32.4110876531664 0,-63.2570812630074 -32.4109997313737 0)))";"1604220102029";"029";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2399928452141 -32.3983014734858 0,-63.239943833558 -32.3983570812614 0,-63.2399030322972 -32.3984028093995 0,-63.2398832089257 -32.3984250264826 0,-63.2398693000546 -32.3984406148692 0,-63.2398481247034 -32.39846434716 0,-63.2398073913624 -32.3985103579521 0,-63.2397828850564 -32.3985380209069 0,-63.2397202935925 -32.3986083079913 0,-63.2396543909208 -32.3986825465302 0,-63.2395891502157 -32.3987559383778 0,-63.2395272212714 -32.3988256605069 0,-63.2394629010363 -32.3988978767499 0,-63.2393990577331 -32.398969903438 0,-63.2393367978293 -32.3990401896991 0,-63.2392715573543 -32.3991138631786 0,-63.2392106229017 -32.3991830196629 0,-63.2390695451294 -32.3993427857228 0,-63.2391560512285 -32.3993978542628 0,-63.2392442211859 -32.3994540467814 0,-63.2393257369741 -32.3995060248841 0,-63.2393809678746 -32.3995411449035 0,-63.2395197107421 -32.3996293662788 0,-63.2395942272044 -32.3995463756682 0,-63.2396362867634 -32.3994992352325 0,-63.2396571508207 -32.3994758062239 0,-63.2396670857277 -32.3994645153626 0,-63.2396816581612 -32.3994484250942 0,-63.2397293486422 -32.3993953561342 0,-63.2397541873502 -32.3993676925606 0,-63.2397730643709 -32.3993465217064 0,-63.2397959153327 -32.3993208345006 0,-63.2398383060932 -32.399273411567 0,-63.2398604964327 -32.3992491346027 0,-63.2399373313949 -32.3991638849795 0,-63.2399889947627 -32.3991060177691 0,-63.2400346986671 -32.3990554886679 0,-63.2400565567463 -32.3990312123012 0,-63.2400794082944 -32.3990058068414 0,-63.2401251106063 -32.3989547141113 0,-63.2401817433636 -32.3988920467655 0,-63.2402466545156 -32.3988197824389 0,-63.2403125597854 -32.3987466707852 0,-63.2403350797835 -32.3987215477098 0,-63.2403877376127 -32.3986631148383 0,-63.2404261546167 -32.3986204898705 0,-63.2404427129764 -32.3986018595308 0,-63.240418092807 -32.398585563229 0,-63.2403588611002 -32.3985456596084 0,-63.2403269176979 -32.3985243037748 0,-63.2402543800461 -32.3984759725879 0,-63.2402270957814 -32.3984579894391 0,-63.2401691983011 -32.3984192114738 0,-63.2400843488149 -32.3983624496684 0,-63.2400657154853 -32.3983500859912 0,-63.2400304447359 -32.3983264820246 0,-63.2399928452141 -32.3983014734858 0)),((-63.2389863941722 -32.3992911544405 0,-63.2391278071381 -32.3991325150334 0,-63.2391930492297 -32.3990594052238 0,-63.2392364500065 -32.3990108650509 0,-63.2392556421559 -32.3989894002006 0,-63.239319890553 -32.3989174194076 0,-63.2393834760275 -32.3988460034389 0,-63.2393886146327 -32.3988402404277 0,-63.2394360801055 -32.3987870072513 0,-63.2394463993262 -32.3987754340936 0,-63.2395103152674 -32.3987034538335 0,-63.2395755567431 -32.3986303438238 0,-63.2396381490791 -32.3985603386087 0,-63.2397030589412 -32.3984875109616 0,-63.2397692943294 -32.398413553562 0,-63.2398040675299 -32.398374599104 0,-63.2398314067182 -32.398344126356 0,-63.2398470763634 -32.3983266606777 0,-63.2399001084947 -32.3982673326052 0,-63.239910706053 -32.3982554768631 0,-63.2398957346346 -32.3982462059824 0,-63.2398238691864 -32.3982006912579 0,-63.2397458497013 -32.3981516657065 0,-63.2396698254409 -32.3981034817102 0,-63.2396099377508 -32.3980655526668 0,-63.2395816543073 -32.3980464440786 0,-63.2394492395488 -32.3979638467072 0,-63.239358077848 -32.3979062509999 0,-63.2392918231204 -32.3979821187328 0,-63.239227579074 -32.3980555085087 0,-63.2391639977406 -32.3981283333951 0,-63.2391017411979 -32.3981997467393 0,-63.2390934619171 -32.3982090618223 0,-63.2390722926521 -32.3982333988071 0,-63.2390365033586 -32.3982742654986 0,-63.2389739159484 -32.3983462430046 0,-63.2389027177084 -32.398427817977 0,-63.2388391756828 -32.3985006313503 0,-63.2388053579063 -32.3985393132051 0,-63.2387831942536 -32.3985644974225 0,-63.2387732347609 -32.3985757261738 0,-63.2387477368527 -32.3986053634016 0,-63.2387116396867 -32.3986462926709 0,-63.2386927633033 -32.3986677451669 0,-63.2386702450859 -32.398693713345 0,-63.238646070536 -32.3987213754509 0,-63.2384533379156 -32.3989426708723 0,-63.2386343411779 -32.3990606839996 0,-63.2386476503472 -32.3990693945775 0,-63.2386636457783 -32.3990798529518 0,-63.2386852729107 -32.3990939019612 0,-63.2387202099742 -32.3991169433349 0,-63.2387798067082 -32.399156025307 0,-63.2388147051734 -32.3991787601631 0,-63.2388988866166 -32.3992341150858 0,-63.2389863941722 -32.3992911544405 0)))";"1604220201074";"074";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2563926493856 -32.4074879504153 0,-63.256324435092 -32.4075644566386 0,-63.2560194557073 -32.4079063348581 0,-63.2559542217193 -32.4079797350371 0,-63.2559432937481 -32.4079918745772 0,-63.25590653868 -32.4080336554311 0,-63.2558681266171 -32.4080768486321 0,-63.2557926279528 -32.4081621051131 0,-63.2557419748987 -32.4082230764402 0,-63.2558040805546 -32.4082640067323 0,-63.2558250071352 -32.4082779023622 0,-63.255908713522 -32.4083334848463 0,-63.2560122110142 -32.4083994973261 0,-63.2561167068148 -32.4084660712881 0,-63.256662149896 -32.4088132647452 0,-63.2566977588354 -32.4088360179082 0,-63.2567229239095 -32.4088072231797 0,-63.2572934562962 -32.408160740613 0,-63.257396771691 -32.4080452739626 0,-63.2574143216185 -32.4080255122061 0,-63.2573876986649 -32.4080086586621 0,-63.2569400927539 -32.4077221373805 0,-63.2568881775502 -32.4076889909686 0,-63.2568608888249 -32.4076715750716 0,-63.2568379265053 -32.4076569683383 0,-63.2568009876574 -32.4076336543221 0,-63.2567493967625 -32.407597689204 0,-63.2566625408224 -32.4075429153774 0,-63.2564585454423 -32.4074139850609 0,-63.2563926493856 -32.4074879504153 0)))";"1604220103015";"015";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.236619269113 -32.4070016370982 0,-63.2365467347366 -32.4070837767594 0,-63.2365165934336 -32.4071173674055 0,-63.2364659183951 -32.4071746676858 0,-63.2364397529619 -32.4072043056678 0,-63.2364142496772 -32.4072330970051 0,-63.2363980203725 -32.4072514443806 0,-63.2363711919943 -32.4072816471895 0,-63.2363446950486 -32.4073115675721 0,-63.2363225040085 -32.4073366892926 0,-63.2363145550639 -32.4073457217645 0,-63.2363072682851 -32.4073539075972 0,-63.2362555993632 -32.407412336851 0,-63.236244006643 -32.4074253213342 0,-63.2362026045682 -32.4074718957638 0,-63.2361790883763 -32.407498428937 0,-63.2361648462205 -32.4075145181663 0,-63.2361108584169 -32.4075754878956 0,-63.2360843620335 -32.4076056900204 0,-63.2360373294976 -32.4076587563179 0,-63.2360075200017 -32.4076923462186 0,-63.2359849973222 -32.4077177502988 0,-63.2359343216135 -32.4077750503629 0,-63.2359190857431 -32.4077922686201 0,-63.2359377197263 -32.4078043510878 0,-63.2360109218276 -32.4078507108366 0,-63.2360355447361 -32.4078664454594 0,-63.2360728113019 -32.407890046762 0,-63.2361084147502 -32.4079128057727 0,-63.2361403575524 -32.4079330354426 0,-63.2362005839998 -32.407971529024 0,-63.2362385164949 -32.4079956926266 0,-63.2362864315248 -32.4080263188756 0,-63.2362957481971 -32.4080322191834 0,-63.2363296878809 -32.4080538540549 0,-63.2363679526324 -32.408078016995 0,-63.2363782673478 -32.4080844790225 0,-63.2364491416448 -32.4081297156841 0,-63.2364577932276 -32.4081353354288 0,-63.2365020477217 -32.4081634322731 0,-63.2365276688345 -32.408179728523 0,-63.2365629395868 -32.4082022062291 0,-63.2366108540998 -32.4082325505553 0,-63.2366284894945 -32.4082437893978 0,-63.2366547757648 -32.4082603661712 0,-63.2367060181091 -32.4082929586024 0,-63.2367331863597 -32.4083103228666 0,-63.236766245035 -32.4083314519088 0,-63.2367991869047 -32.4083525249292 0,-63.2368351229051 -32.4083752831071 0,-63.2368926880116 -32.4084120905615 0,-63.2369609194012 -32.4083355947851 0,-63.237019877387 -32.4082698247706 0,-63.237084133355 -32.4081975633865 0,-63.2371136119008 -32.4081645374547 0,-63.2371235480703 -32.4081532468035 0,-63.2372013837709 -32.4080657426659 0,-63.2372176137941 -32.408047676987 0,-63.2372672952265 -32.4079915054786 0,-63.2372792185842 -32.4079779566824 0,-63.2373156537478 -32.4079375908328 0,-63.2373431449021 -32.4079068229803 0,-63.2373964699089 -32.4078466993734 0,-63.237415349234 -32.4078255288899 0,-63.2374613881755 -32.4077738729483 0,-63.2374786117029 -32.4077546781676 0,-63.2375027904761 -32.4077275799073 0,-63.2375167009782 -32.4077117729519 0,-63.2375965238703 -32.4076222922286 0,-63.2376074535255 -32.4076098724698 0,-63.2375755097748 -32.4075893613742 0,-63.2375492220563 -32.4075722211959 0,-63.2374836714791 -32.4075303567038 0,-63.2374224452774 -32.4074907384217 0,-63.2374134615114 -32.4074851193684 0,-63.2373871738538 -32.4074679791557 0,-63.2373289433042 -32.4074306095758 0,-63.2372430949832 -32.407375538632 0,-63.237169890431 -32.407328334204 0,-63.2371576268966 -32.4073204979828 0,-63.2371491705243 -32.407315034008 0,-63.2370823652185 -32.4072718685874 0,-63.2370018534652 -32.4072201577474 0,-63.2369376336048 -32.4071788540629 0,-63.2369173357514 -32.4071656476741 0,-63.2368907160955 -32.4071485079806 0,-63.2368321530348 -32.4071108569942 0,-63.2368235015272 -32.4071052372739 0,-63.2367003859582 -32.4070260012749 0,-63.2366641168736 -32.4070026800797 0,-63.236635167615 -32.4069838539128 0,-63.236619269113 -32.4070016370982 0)))";"1604220301043";"043";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2302063716888 -32.4135222228431 0,-63.230076841666 -32.413665613157 0,-63.2300182087785 -32.4137319428945 0,-63.229957587555 -32.4138002488236 0,-63.2298946479214 -32.4138713769398 0,-63.2298489371586 -32.4139231019388 0,-63.2298320396842 -32.413942222621 0,-63.2297704251219 -32.4140119392639 0,-63.2297134471249 -32.41407601145 0,-63.2295852479433 -32.4142208078175 0,-63.2296667687082 -32.4142716648212 0,-63.2297429649083 -32.4143188680968 0,-63.2298178309151 -32.4143655101545 0,-63.2299066720191 -32.4144208624284 0,-63.2299941822413 -32.414475371672 0,-63.2300324466078 -32.4144989729119 0,-63.2300767015286 -32.4145267901819 0,-63.2301532332289 -32.4145751197885 0,-63.2302290991557 -32.414622886967 0,-63.2303066283704 -32.4146714964553 0,-63.2304334938844 -32.4145250110125 0,-63.2304884790992 -32.4144612239499 0,-63.230549096777 -32.4143915087854 0,-63.2306097136451 -32.4143215117942 0,-63.2306739732644 -32.4142469993262 0,-63.230731177178 -32.4141810927464 0,-63.2307876910883 -32.41411560547 0,-63.2309147934452 -32.4139710283324 0,-63.2308382575316 -32.4139229117963 0,-63.2307627240834 -32.4138751443695 0,-63.2307025024438 -32.4138391844092 0,-63.2306855318207 -32.4138282253299 0,-63.2306050060818 -32.4137768035639 0,-63.230514164772 -32.4137186374483 0,-63.230432973378 -32.4136666531913 0,-63.2303604338102 -32.4136202890388 0,-63.2302805742872 -32.4135694294422 0,-63.2302063716888 -32.4135222228431 0)))";"1604220302009";"009";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2114279124473 -32.4194267416214 0,-63.211327314467 -32.4194559119836 0,-63.2112269974229 -32.4194849992522 0,-63.211150223995 -32.4195072626069 0,-63.2111352169002 -32.4195301251388 0,-63.21107249741 -32.4196062616534 0,-63.2110697338939 -32.4197538162017 0,-63.2110701997456 -32.4198406866137 0,-63.2110765998729 -32.4200210269798 0,-63.2110777921158 -32.4201050009558 0,-63.2110793310307 -32.4201951739185 0,-63.2110805377158 -32.4202853474363 0,-63.2110820766374 -32.4203755203962 0,-63.2110832833289 -32.4204656939114 0,-63.2110848222573 -32.4205558668688 0,-63.211086028955 -32.4206460403814 0,-63.2110842776983 -32.4207500269767 0,-63.2110820588369 -32.420938553913 0,-63.2111221299104 -32.421025562519 0,-63.2111958324201 -32.4210023315182 0,-63.2112575829469 -32.4209827838959 0,-63.211301405864 -32.4209689022813 0,-63.2115447556698 -32.4208918447302 0,-63.2116652728578 -32.4208555721115 0,-63.2118658032656 -32.42079549378 0,-63.2120035845424 -32.4207541194327 0,-63.2119043791703 -32.4205268749023 0,-63.2118676351763 -32.4204421153334 0,-63.2118305590182 -32.4203573563108 0,-63.2117938158212 -32.4202728785149 0,-63.211756739802 -32.4201881194677 0,-63.2117199967433 -32.4201036416474 0,-63.2116829208632 -32.4200188825757 0,-63.2116461786006 -32.4199346865285 0,-63.2116097673223 -32.4198499263162 0,-63.2115730238814 -32.4197651666499 0,-63.2115369462867 -32.4196809694508 0,-63.2114279124473 -32.4194267416214 0)))";"1604220302142";"142";GRAL. SAN MARTIN;VILLA MARIA;"1604"
