WKT;gid
"MULTILINESTRING ((-63.2320305562161 -32.409787027147,-63.2329077206957 -32.4103490066704))";"1739"
"MULTILINESTRING ((-63.2320305562161 -32.409787027147,-63.2314085932366 -32.4105005582976))";"1740"
"MULTILINESTRING ((-63.2344677760623 -32.4101234700352,-63.2337802098454 -32.4109075620083))";"1741"
"MULTILINESTRING ((-63.2329077206957 -32.4103490066704,-63.2337802098454 -32.4109075620083))";"1742"
"MULTILINESTRING ((-63.2329077206957 -32.4103490066704,-63.2322749945868 -32.4110510194393))";"1743"
"MULTILINESTRING ((-63.2314085932366 -32.4105005582976,-63.2322749945868 -32.4110510194393))";"1744"
"MULTILINESTRING ((-63.2322749945868 -32.4110510194393,-63.2320358608203 -32.4113200029744))";"1745"
"MULTILINESTRING ((-63.2337802098454 -32.4109075620083,-63.2346137385043 -32.4114414756542))";"1746"
"MULTILINESTRING ((-63.2322749945868 -32.4110510194393,-63.2331747332363 -32.4116222434287))";"1747"
"MULTILINESTRING ((-63.2337802098454 -32.4109075620083,-63.2331747332363 -32.4116222434287))";"1748"
"MULTILINESTRING ((-63.2320358608203 -32.4113200029744,-63.2329448621265 -32.4118962613548))";"1749"
"MULTILINESTRING ((-63.2331747332363 -32.4116222434287,-63.2329448621265 -32.4118962613548))";"1750"
"MULTILINESTRING ((-63.2331747332363 -32.4116222434287,-63.2339906843872 -32.4121405932737))";"1751"
"MULTILINESTRING ((-63.2320358608203 -32.4113200029744,-63.2312262532214 -32.4122398395425))";"1752"
"MULTILINESTRING ((-63.2339906843872 -32.4121405932737,-63.2337554884951 -32.4124104744633))";"1753"
"MULTILINESTRING ((-63.2329448621265 -32.4118962613548,-63.2337554884951 -32.4124104744633))";"1754"
"MULTILINESTRING ((-63.2329448621265 -32.4118962613548,-63.2321277038185 -32.4128133221344))";"1755"
"MULTILINESTRING ((-63.2312262532214 -32.4122398395425,-63.2321277038185 -32.4128133221344))";"1756"
"MULTILINESTRING ((-63.2337554884951 -32.4124104744633,-63.2347789795614 -32.413059549236))";"1757"
"MULTILINESTRING ((-63.2172190403553 -32.4091013113811,-63.2176546791411 -32.4086198331318))";"1758"
"MULTILINESTRING ((-63.216610916905 -32.4086241564705,-63.2166281753521 -32.4087289109568,-63.2172190403553 -32.4091013113811))";"1759"
"MULTILINESTRING ((-63.2159260250376 -32.4086273157181,-63.2154289891251 -32.4091765247537))";"1760"
"MULTILINESTRING ((-63.2186804763812 -32.4086155323241,-63.2186711114685 -32.408777144979,-63.217984702901 -32.4095311191889))";"1761"
"MULTILINESTRING ((-63.2154289891251 -32.4091765247537,-63.2149032100442 -32.409755628967))";"1762"
"MULTILINESTRING ((-63.2149032100442 -32.409755628967,-63.2144111407331 -32.4102975212218))";"1763"
"MULTILINESTRING ((-63.2154289891251 -32.4091765247537,-63.2172545518915 -32.4103464860492))";"1764"
"MULTILINESTRING ((-63.217984702901 -32.4095311191889,-63.2172545518915 -32.4103464860492))";"1765"
"MULTILINESTRING ((-63.2144111407331 -32.4102975212218,-63.213929030208 -32.4108275816049))";"1766"
"MULTILINESTRING ((-63.2140451383478 -32.4086353037826,-63.2139334414048 -32.4087533471467,-63.213929030208 -32.4108275816049))";"1767"
"MULTILINESTRING ((-63.2149032100442 -32.409755628967,-63.2167271012726 -32.4109357904838))";"1768"
"MULTILINESTRING ((-63.2172545518915 -32.4103464860492,-63.2167271012726 -32.4109357904838))";"1769"
"MULTILINESTRING ((-63.2172545518915 -32.4103464860492,-63.2185254583315 -32.4111612800039))";"1770"
"MULTILINESTRING ((-63.2144111407331 -32.4102975212218,-63.2162493676114 -32.4114692788119))";"1771"
"MULTILINESTRING ((-63.2167271012726 -32.4109357904838,-63.2162493676114 -32.4114692788119))";"1772"
"MULTILINESTRING ((-63.213929030208 -32.4108275816049,-63.2139013510386 -32.4116217154645))";"1773"
"MULTILINESTRING ((-63.2185254583315 -32.4111612800039,-63.2179937706048 -32.411755376312))";"1774"
"MULTILINESTRING ((-63.2167271012726 -32.4109357904838,-63.2179937706048 -32.411755376312))";"1775"
"MULTILINESTRING ((-63.213929030208 -32.4108275816049,-63.2157741727862 -32.41199987533))";"1776"
"MULTILINESTRING ((-63.2162493676114 -32.4114692788119,-63.2157741727862 -32.41199987533))";"1777"
"MULTILINESTRING ((-63.2162493676114 -32.4114692788119,-63.2175282541971 -32.4122842493179))";"1778"
"MULTILINESTRING ((-63.2179937706048 -32.411755376312,-63.2175282541971 -32.4122842493179))";"1779"
"MULTILINESTRING ((-63.2139013510386 -32.4116217154645,-63.2138900799403 -32.4124767801048))";"1780"
"MULTILINESTRING ((-63.2139013510386 -32.4116217154645,-63.2152990787128 -32.4125304698537))";"1781"
"MULTILINESTRING ((-63.2157741727862 -32.41199987533,-63.2152990787128 -32.4125304698537))";"1782"
"MULTILINESTRING ((-63.2157741727862 -32.41199987533,-63.2170517796328 -32.4128117868149))";"1783"
"MULTILINESTRING ((-63.2234090375496 -32.410411833483,-63.2231970136657 -32.4106486497429))";"1784"
"MULTILINESTRING ((-63.2255824249734 -32.41050318708,-63.2258769211682 -32.4106881508416))";"1785"
"MULTILINESTRING ((-63.2234090375496 -32.410411833483,-63.2239337174177 -32.4107425682212))";"1786"
"MULTILINESTRING ((-63.2258769211682 -32.4106881508416,-63.2260413109656 -32.4107911973511))";"1787"
"MULTILINESTRING ((-63.2260413109656 -32.4107911973511,-63.2263247359022 -32.4109691462123))";"1788"
"MULTILINESTRING ((-63.2270631562077 -32.4101330619572,-63.2263247359022 -32.4109691462123))";"1789"
"MULTILINESTRING ((-63.225167321917 -32.4102940005825,-63.2244858395447 -32.4110535153826))";"1790"
"MULTILINESTRING ((-63.2239337174177 -32.4107425682212,-63.2243923388874 -32.4110375019975,-63.2244858395447 -32.4110535153826))";"1791"
"MULTILINESTRING ((-63.2263247359022 -32.4109691462123,-63.2264834842879 -32.4110688657713))";"1792"
"MULTILINESTRING ((-63.2255824249734 -32.41050318708,-63.224909743909 -32.4112776455581))";"1793"
"MULTILINESTRING ((-63.2244858395447 -32.4110535153826,-63.2245906641176 -32.4110730694995,-63.224909743909 -32.4112776455581))";"1794"
"MULTILINESTRING ((-63.2264834842879 -32.4110688657713,-63.2271738459962 -32.4115021794418))";"1795"
"MULTILINESTRING ((-63.2260413109656 -32.4107911973511,-63.2253622534585 -32.4115656696426))";"1796"
"MULTILINESTRING ((-63.224909743909 -32.4112776455581,-63.2253622534585 -32.4115656696426))";"1797"
"MULTILINESTRING ((-63.2244858395447 -32.4110535153826,-63.2242609282555 -32.4113045019539,-63.2241498638167 -32.4113570916046,-63.223822197565 -32.4117301895566))";"1798"
"MULTILINESTRING ((-63.2264834842879 -32.4110688657713,-63.2257665927262 -32.4118895781151))";"1799"
"MULTILINESTRING ((-63.224909743909 -32.4112776455581,-63.2242764257869 -32.4120258793981))";"1800"
"MULTILINESTRING ((-63.223822197565 -32.4117301895566,-63.2242764257869 -32.4120258793981))";"1801"
"MULTILINESTRING ((-63.2242764257869 -32.4120258793981,-63.224710958109 -32.4123085272404))";"1802"
"MULTILINESTRING ((-63.2253622534585 -32.4115656696426,-63.224710958109 -32.4123085272404))";"1803"
"MULTILINESTRING ((-63.2257665927262 -32.4118895781151,-63.2264610032077 -32.4123254132902))";"1804"
"MULTILINESTRING ((-63.223822197565 -32.4117301895566,-63.2231735342459 -32.4124682552424))";"1805"
"MULTILINESTRING ((-63.2264610032077 -32.4123254132902,-63.2267894713122 -32.4125314148803))";"1806"
"MULTILINESTRING ((-63.2257665927262 -32.4118895781151,-63.2250545873484 -32.4127057916186))";"1807"
"MULTILINESTRING ((-63.2231735342459 -32.4124682552424,-63.2236233935364 -32.4127590856536))";"1808"
"MULTILINESTRING ((-63.2242764257869 -32.4120258793981,-63.2236233935364 -32.4127590856536))";"1809"
"MULTILINESTRING ((-63.2179937706048 -32.411755376312,-63.2189079439952 -32.4123467205049,-63.2189261479908 -32.4124247456298))";"1810"
"MULTILINESTRING ((-63.217984702901 -32.4095311191889,-63.2192596539251 -32.4103500469407))";"1811"
"MULTILINESTRING ((-63.2192596539251 -32.4103500469407,-63.2185254583315 -32.4111612800039))";"1812"
"MULTILINESTRING ((-63.2192664287653 -32.4120527317363,-63.2189261479908 -32.4124247456298))";"1813"
"MULTILINESTRING ((-63.2192907460875 -32.408613029036,-63.2186804763812 -32.4086155323241))";"1814"
"MULTILINESTRING ((-63.2185254583315 -32.4111612800039,-63.2195073197253 -32.4117905324707))";"1815"
"MULTILINESTRING ((-63.2195073197253 -32.4117905324707,-63.2192664287653 -32.4120527317363))";"1816"
"MULTILINESTRING ((-63.2199135585852 -32.4086102303779,-63.2192907460875 -32.408613029036))";"1817"
"MULTILINESTRING ((-63.2199948963566 -32.4095375452426,-63.2192596539251 -32.4103500469407))";"1818"
"MULTILINESTRING ((-63.2186804763812 -32.4086155323241,-63.2187938184605 -32.408771480133,-63.2199948963566 -32.4095375452426))";"1819"
"MULTILINESTRING ((-63.2192596539251 -32.4103500469407,-63.2202479035768 -32.4109849636779))";"1820"
"MULTILINESTRING ((-63.2202479035768 -32.4109849636779,-63.2195073197253 -32.4117905324707))";"1821"
"MULTILINESTRING ((-63.2192664287653 -32.4120527317363,-63.2203092171555 -32.412725246271))";"1822"
"MULTILINESTRING ((-63.2205321198699 -32.4086077967842,-63.2199135585852 -32.4086102303779))";"1823"
"MULTILINESTRING ((-63.2208330676259 -32.4086114178504,-63.2199948963566 -32.4095375452426))";"1824"
"MULTILINESTRING ((-63.2205321198699 -32.4086077967842,-63.2208330676259 -32.4086114178504))";"1825"
"MULTILINESTRING ((-63.220975378402 -32.4101709369402,-63.2202479035768 -32.4109849636779))";"1826"
"MULTILINESTRING ((-63.2199948963566 -32.4095375452426,-63.220975378402 -32.4101709369402))";"1827"
"MULTILINESTRING ((-63.2211373919604 -32.4086047522451,-63.2208330676259 -32.4086114178504))";"1828"
"MULTILINESTRING ((-63.2217171441741 -32.4093377635475,-63.220975378402 -32.4101709369402))";"1829"
"MULTILINESTRING ((-63.2208330676259 -32.4086114178504,-63.2208014877301 -32.4087601774203,-63.2217171441741 -32.4093377635475))";"1830"
"MULTILINESTRING ((-63.2222298934693 -32.4096634766222,-63.2220241705378 -32.4099127240696))";"1831"
"MULTILINESTRING ((-63.2217171441741 -32.4093377635475,-63.2222298934693 -32.4096634766222))";"1832"
"MULTILINESTRING ((-63.2223897121844 -32.408598580729,-63.2217171441741 -32.4093377635475))";"1833"
"MULTILINESTRING ((-63.2223897121844 -32.408598580729,-63.2211373919604 -32.4086047522451))";"1834"
"MULTILINESTRING ((-63.2222298934693 -32.4096634766222,-63.2227569137849 -32.4099984504508))";"1835"
"MULTILINESTRING ((-63.2229070166694 -32.4089186019853,-63.2222298934693 -32.4096634766222))";"1836"
"MULTILINESTRING ((-63.2247815322753 -32.408229396161,-63.2252713183053 -32.4085523424171))";"1837"
"MULTILINESTRING ((-63.2256764411007 -32.4080860405737,-63.2267677515 -32.4087773520661))";"1838"
"MULTILINESTRING ((-63.2223897121844 -32.408598580729,-63.2229070166694 -32.4089186019853))";"1839"
"MULTILINESTRING ((-63.2252713183053 -32.4085523424171,-63.2247863733619 -32.4091103136427))";"1840"
"MULTILINESTRING ((-63.2242846977035 -32.4087944203974,-63.2247863733619 -32.4091103136427))";"1841"
"MULTILINESTRING ((-63.2229070166694 -32.4089186019853,-63.2234327339534 -32.4092432051352))";"1842"
"MULTILINESTRING ((-63.2252713183053 -32.4085523424171,-63.2263457333789 -32.4092453108694))";"1843"
"MULTILINESTRING ((-63.2267677515 -32.4087773520661,-63.2263457333789 -32.4092453108694))";"1844"
"MULTILINESTRING ((-63.2263457333789 -32.4092453108694,-63.2261081854818 -32.4095159937564))";"1845"
"MULTILINESTRING ((-63.2234327339534 -32.4092432051352,-63.2241519167756 -32.4096874678002))";"1846"
"MULTILINESTRING ((-63.2247863733619 -32.4091103136427,-63.2243271780184 -32.4096118260347,-63.2241519167756 -32.4096874678002))";"1847"
"MULTILINESTRING ((-63.2247863733619 -32.4091103136427,-63.2258558100128 -32.4098092466764))";"1848"
"MULTILINESTRING ((-63.2261081854818 -32.4095159937564,-63.2258558100128 -32.4098092466764))";"1849"
"MULTILINESTRING ((-63.2272725281091 -32.4090971073649,-63.2266195814647 -32.4098464706535))";"1850"
"MULTILINESTRING ((-63.2261081854818 -32.4095159937564,-63.2266195814647 -32.4098464706535))";"1851"
"MULTILINESTRING ((-63.2241519167756 -32.4096874678002,-63.2246084639754 -32.40998479369))";"1852"
"MULTILINESTRING ((-63.2234327339534 -32.4092432051352,-63.2227569137849 -32.4099984504508))";"1853"
"MULTILINESTRING ((-63.2266195814647 -32.4098464706535,-63.2270631562077 -32.4101330619572))";"1854"
"MULTILINESTRING ((-63.2227569137849 -32.4099984504508,-63.2225532035591 -32.4102445390411))";"1855"
"MULTILINESTRING ((-63.2246084639754 -32.40998479369,-63.2250747183215 -32.4102885751246,-63.225167321917 -32.4102940005825))";"1856"
"MULTILINESTRING ((-63.2258558100128 -32.4098092466764,-63.2253615010793 -32.410364711877))";"1857"
"MULTILINESTRING ((-63.225167321917 -32.4102940005825,-63.2252530848447 -32.4102966259455,-63.2253615010793 -32.410364711877))";"1858"
"MULTILINESTRING ((-63.2241519167756 -32.4096874678002,-63.2239797474932 -32.409769176468,-63.2234090375496 -32.410411833483))";"1859"
"MULTILINESTRING ((-63.2227569137849 -32.4099984504508,-63.2234090375496 -32.410411833483))";"1860"
"MULTILINESTRING ((-63.2253615010793 -32.410364711877,-63.2255824249734 -32.41050318708))";"1861"
"MULTILINESTRING ((-63.2266195814647 -32.4098464706535,-63.2258769211682 -32.4106881508416))";"1862"
"MULTILINESTRING ((-63.2246084639754 -32.40998479369,-63.2239337174177 -32.4107425682212))";"1863"
"MULTILINESTRING ((-63.2271604839822 -32.4046826683667,-63.2267142329998 -32.4051859310327))";"1864"
"MULTILINESTRING ((-63.2274422709073 -32.408029031082,-63.2271884930554 -32.4083107467629))";"1865"
"MULTILINESTRING ((-63.2265483364438 -32.4071142760252,-63.2276373214402 -32.4078128885173))";"1866"
"MULTILINESTRING ((-63.2276373214402 -32.4078128885173,-63.2274422709073 -32.408029031082))";"1867"
"MULTILINESTRING ((-63.2276627145 -32.4041165774719,-63.2271604839822 -32.4046826683667))";"1868"
"MULTILINESTRING ((-63.2276981005419 -32.4058131328234,-63.2269981976997 -32.4066053265011))";"1869"
"MULTILINESTRING ((-63.2267142329998 -32.4051859310327,-63.2276981005419 -32.4058131328234))";"1870"
"MULTILINESTRING ((-63.2274422709073 -32.408029031082,-63.2279429992514 -32.4083459955985))";"1871"
"MULTILINESTRING ((-63.2281160735392 -32.4072820065433,-63.2276373214402 -32.4078128885173))";"1872"
"MULTILINESTRING ((-63.2269981976997 -32.4066053265011,-63.2281160735392 -32.4072820065433))";"1873"
"MULTILINESTRING ((-63.2271604839822 -32.4046826683667,-63.2281429665668 -32.4053095987102))";"1874"
"MULTILINESTRING ((-63.2281429665668 -32.4053095987102,-63.2276981005419 -32.4058131328234))";"1875"
"MULTILINESTRING ((-63.2276627145 -32.4041165774719,-63.2276667043967 -32.4042165561654,-63.2285844352684 -32.4048096761902))";"1876"
"MULTILINESTRING ((-63.2285844352684 -32.4048096761902,-63.2281429665668 -32.4053095987102))";"1877"
"MULTILINESTRING ((-63.2281160735392 -32.4072820065433,-63.228608144552 -32.4075949800427))";"1878"
"MULTILINESTRING ((-63.228608144552 -32.4075949800427,-63.2279429992514 -32.4083459955985))";"1879"
"MULTILINESTRING ((-63.2287933486547 -32.4065110929421,-63.2281160735392 -32.4072820065433))";"1880"
"MULTILINESTRING ((-63.2276981005419 -32.4058131328234,-63.2287933486547 -32.4065110929421))";"1881"
"MULTILINESTRING ((-63.228527101597 -32.4040345394996,-63.2289965394307 -32.4043431704736))";"1882"
"MULTILINESTRING ((-63.2289965394307 -32.4043431704736,-63.2285844352684 -32.4048096761902))";"1883"
"MULTILINESTRING ((-63.2290500045691 -32.4078779605516,-63.2283931546152 -32.4086298651243))";"1884"
"MULTILINESTRING ((-63.228608144552 -32.4075949800427,-63.2290500045691 -32.4078779605516))";"1885"
"MULTILINESTRING ((-63.2281429665668 -32.4053095987102,-63.229240853006 -32.4060010575761))";"1886"
"MULTILINESTRING ((-63.229240853006 -32.4060010575761,-63.2287933486547 -32.4065110929421))";"1887"
"MULTILINESTRING ((-63.2290500045691 -32.4078779605516,-63.2294925058257 -32.4081612088503))";"1888"
"MULTILINESTRING ((-63.2285844352684 -32.4048096761902,-63.2296890700442 -32.4055225807902))";"1889"
"MULTILINESTRING ((-63.2287933486547 -32.4065110929421,-63.2297396598955 -32.4071140895053))";"1890"
"MULTILINESTRING ((-63.2137791809849 -32.4074172108998,-63.2137781147238 -32.4085323421269))";"1891"
"MULTILINESTRING ((-63.2137793876154 -32.4068284431294,-63.2137136997678 -32.4068418732693,-63.213165965254 -32.4068413955577))";"1892"
"MULTILINESTRING ((-63.2137793876154 -32.4068284431294,-63.2137791809849 -32.4074172108998))";"1893"
"MULTILINESTRING ((-63.2137801771175 -32.4055850187465,-63.2137793876154 -32.4068284431294))";"1894"
"MULTILINESTRING ((-63.2137780541886 -32.4046843469704,-63.2137801771175 -32.4055850187465))";"1895"
"MULTILINESTRING ((-63.2131630444295 -32.405598688699,-63.2137801771175 -32.4055850187465))";"1896"
"MULTILINESTRING ((-63.2144136825956 -32.4074161329526,-63.2137791809849 -32.4074172108998))";"1897"
"MULTILINESTRING ((-63.2144136825956 -32.4074161329526,-63.2144163180948 -32.4085308288439))";"1898"
"MULTILINESTRING ((-63.21441656085 -32.4086335000824,-63.2140451383478 -32.4086353037826))";"1899"
"MULTILINESTRING ((-63.2144561156859 -32.4055812552238,-63.2137801771175 -32.4055850187465))";"1900"
"MULTILINESTRING ((-63.2144539962793 -32.4046849119058,-63.2144561156859 -32.4055812552238))";"1901"
"MULTILINESTRING ((-63.2144561156859 -32.4055812552238,-63.2144573538978 -32.4061049036203))";"1902"
"MULTILINESTRING ((-63.2144573538978 -32.4061049036203,-63.2144590290641 -32.4068133212885))";"1903"
"MULTILINESTRING ((-63.2144590620921 -32.4068272883432,-63.2137793876154 -32.4068284431294))";"1904"
"MULTILINESTRING ((-63.2149204686083 -32.4068110923781,-63.2144590620921 -32.4068272883432))";"1905"
"MULTILINESTRING ((-63.2149204686083 -32.4068110923781,-63.2144590620921 -32.4068272883432))";"1906"
"MULTILINESTRING ((-63.2150244793895 -32.4074150922592,-63.2144136825956 -32.4074161329526))";"1907"
"MULTILINESTRING ((-63.2150244793895 -32.4074150922592,-63.2150259159662 -32.4080209803938))";"1908"
"MULTILINESTRING ((-63.2150273626357 -32.4086311067106,-63.21441656085 -32.4086335000824))";"1909"
"MULTILINESTRING ((-63.2150259159662 -32.4080209803938,-63.2150271214227 -32.4085293775038))";"1910"
"MULTILINESTRING ((-63.2155592383177 -32.406103023709,-63.2144573538978 -32.4061049036203))";"1911"
"MULTILINESTRING ((-63.2155592383177 -32.406103023709,-63.215561208899 -32.4069321083154))";"1912"
"MULTILINESTRING ((-63.2159260250376 -32.4086273157181,-63.2150273626357 -32.4086311067106))";"1913"
"MULTILINESTRING ((-63.2162099912716 -32.4079287787645,-63.2149204686083 -32.4068110923781))";"1914"
"MULTILINESTRING ((-63.216306499376 -32.4080125667293,-63.2150259159662 -32.4080209803938))";"1915"
"MULTILINESTRING ((-63.2162012778127 -32.4061019238912,-63.2155592383177 -32.406103023709))";"1916"
"MULTILINESTRING ((-63.215561208899 -32.4069321083154,-63.2162052134537 -32.4069310051172))";"1917"
"MULTILINESTRING ((-63.2162012778127 -32.4061019238912,-63.2162052134537 -32.4069310051172))";"1918"
"MULTILINESTRING ((-63.2162052134537 -32.4069310051172,-63.2162075029461 -32.4074201018751))";"1919"
