WKT;Id;NOMBRE
"MULTIPOLYGON (((-63.2097084364722 -32.4280209934725,-63.2088395537154 -32.4280093375706,-63.208828582753 -32.4280074360093,-63.2088173927285 -32.4280070839151,-63.2088062857918 -32.4280082907952,-63.2087955618492 -32.4280110240617,-63.2087855104656 -32.4280152099118,-63.2087764030458 -32.4280207353202,-63.208768485506 -32.4280274510915,-63.2087619716339 -32.4280351758882,-63.2087570373155 -32.4280437011273,-63.2087538157867 -32.4280527966126,-63.2087523940347 -32.42806221675,-63.2087528104501 -32.4280717071791,-63.2087533364197 -32.4289051240538,-63.2087547444543 -32.4289137070399,-63.2087578446687 -32.4289219641792,-63.2087625476472 -32.42892965732,-63.2087687177473 -32.4289365645773,-63.2087761770118 -32.4289424867327,-63.2087847103012 -32.4289472529795,-63.2087940714991 -32.4289507258502,-63.2088039906106 -32.4289528051804,-63.2088141815491 -32.4289534309981,-63.2088243503883 -32.4289525852535,-63.2097047970503 -32.4289511227391,-63.2097157317707 -32.4289498135892,-63.2097262615284 -32.4289469911496,-63.2097360972639 -32.4289427329008,-63.20974496897 -32.428937155739,-63.2097526331036 -32.4289304127665,-63.209758879272 -32.4289226890891,-63.2097635360078 -32.4289141967345,-63.2097664754765 -32.4289051688319,-63.2097539919945 -32.4280536690604,-63.2097544459738 -32.4280486221657,-63.2097538759231 -32.4280435837484,-63.2097522986276 -32.4280387021645,-63.209749760531 -32.4280341211517,-63.2097463363674 -32.4280299755979,-63.2097421269613 -32.4280263875685,-63.2097372562583 -32.4280234627128,-63.209731867676 -32.428021287153,-63.2097261198809 -32.4280199249483,-63.2097201821162 -32.4280194162086,-63.2097142292192 -32.4280197759139,-63.2097084364722 -32.4280209934725)))";"140";
"MULTIPOLYGON (((-63.2450593120111 -32.4012553056702,-63.2450367079485 -32.4012570277049,-63.2450147997631 -32.4012620535675,-63.2449942531219 -32.4012702305502,-63.2449756923225 -32.4012813102004,-63.2449596813246 -32.4012949558694,-63.2449467066143 -32.4013107529416,-63.2449371624226 -32.4013282214319,-63.2449313387464 -32.4013468305698,-63.2449294125373 -32.4013660149266,-63.2449314423248 -32.4013851915955,-63.2449373664372 -32.4014037779028,-63.2449470048754 -32.4014212091126,-63.244960064782 -32.4014369555856,-63.2449761493391 -32.401450538872,-63.2449947698257 -32.4014615462497,-63.2450153604667 -32.401469643264,-63.2450372956243 -32.4014745838905,-63.2450599088078 -32.4014762180103,-63.2450825129244 -32.4014744959712,-63.2451044211572 -32.4014694700967,-63.2451249678334 -32.4014612930961,-63.2451435286511 -32.4014502134242,-63.2451595396484 -32.4014365677321,-63.2451725143393 -32.4014207706384,-63.2451820584953 -32.4014033021308,-63.2451878821235 -32.4013846929817,-63.2451898082782 -32.4013655086213,-63.2451877784366 -32.4013463319568,-63.2451818542769 -32.4013277456612,-63.2451722158037 -32.4013103144693,-63.2451591558788 -32.4012945680181,-63.2451430713222 -32.4012809847547,-63.245124450855 -32.4012699773985,-63.2451038602499 -32.4012618804016,-63.2450819251402 -32.4012569397863,-63.2450593120111 -32.4012553056702)))";"141";
"MULTIPOLYGON (((-63.2567465554378 -32.4090476828244,-63.2567371674363 -32.4090483988459,-63.2567280686302 -32.4090504868932,-63.2567195354817 -32.4090538835221,-63.2567118272658 -32.4090584855279,-63.2567051781927 -32.4090641530811,-63.2566997902911 -32.4090707139762,-63.2566958272698 -32.4090779688639,-63.2566934095435 -32.4090856973082,-63.256692610574 -32.4090936644843,-63.2566934546379 -32.4091016283137,-63.2566959160893 -32.4091093468193,-63.2566999201385 -32.4091165854783,-63.2567053451248 -32.4091231243475,-63.2567120262129 -32.4091287647464,-63.2567197604013 -32.4091333352942,-63.2567283126905 -32.4091366971171,-63.2567374232231 -32.4091387480675,-63.25674681518 -32.4091394258282,-63.2567562031907 -32.409138709806,-63.256765302005 -32.4091366217566,-63.2567738351596 -32.4091332251246,-63.2567815433787 -32.4091286231151,-63.2567881924517 -32.4091229555579,-63.2567935803499 -32.4091163946591,-63.256797543365 -32.4091091397684,-63.2567999610831 -32.4091014113222,-63.2568007600432 -32.4090934441454,-63.2567999159699 -32.4090854803168,-63.2567974545104 -32.4090777618132,-63.2567934504552 -32.4090705231573,-63.2567880254657 -32.4090639842919,-63.2567813443777 -32.409058343897,-63.2567736101926 -32.4090537733528,-63.2567650579096 -32.409050411533,-63.2567559473853 -32.4090483605845,-63.2567465554378 -32.4090476828244)))";"142";
"MULTIPOLYGON (((-63.2489684761913 -32.3943797551152,-63.2483952546608 -32.3950559417445,-63.2486602954127 -32.3952201203401,-63.2492360044248 -32.3945429271016,-63.2489684761913 -32.3943797551152)))";"143";
"MULTIPOLYGON (((-63.2516743594759 -32.3948408842325,-63.2510854086703 -32.3944785925204,-63.2505076965051 -32.3951546190265,-63.2510886193594 -32.3955119737299,-63.2516743594759 -32.3948408842325)))";"144";
"MULTIPOLYGON (((-63.2268821238875 -32.4139442072985,-63.2264109918096 -32.4144737425473,-63.2265767545107 -32.4145798587657,-63.2270395137417 -32.4140448088822,-63.2268821238875 -32.4139442072985)))";"145";
"MULTIPOLYGON (((-63.2264835294464 -32.4145195458649,-63.226310587696 -32.4147165639984,-63.2265687560698 -32.4148796207883,-63.2267422736499 -32.4146819460182,-63.2264835294464 -32.4145195458649)))";"146";
"MULTIPOLYGON (((-63.2158522797964 -32.4044624747632,-63.2158533528152 -32.4049133534661,-63.2165570905642 -32.4049059344768,-63.2158522797964 -32.4044624747632)))";"147";
"MULTIPOLYGON (((-63.2156439523045 -32.4043416799588,-63.2150101888056 -32.4039489725543,-63.2150108604356 -32.4043428711531,-63.2156439523045 -32.4043416799588)))";"148";
"MULTIPOLYGON (((-63.2339697122759 -32.3918080708871,-63.2331220666375 -32.3912643831232,-63.2324819597647 -32.3919828028048,-63.2333306965286 -32.3925271927709,-63.2339697122759 -32.3918080708871)))";"149";
"MULTIPOLYGON (((-63.238332869618 -32.423318395219,-63.2382129561635 -32.4231814325892,-63.2381929260869 -32.4231679318453,-63.2381706049382 -32.4231573267309,-63.2381465691615 -32.4231498911229,-63.2381214394804 -32.4231458170458,-63.2380958648684 -32.4231452097126,-63.2380705057891 -32.4231480848075,-63.2380460171401 -32.4231543680815,-63.2380230313403 -32.423163897269,-63.2379827816427 -32.4231998828061,-63.2379466630659 -32.4232388945395,-63.237914990282 -32.4232805925972,-63.2378880392321 -32.4233246137035,-63.2378660447227 -32.4233705743437,-63.23768544082 -32.4236894332009,-63.2375762114483 -32.4238721607706,-63.2375088957627 -32.4239474436201,-63.2372772425091 -32.4241089285311,-63.2367043463177 -32.4244786281101,-63.2361692724998 -32.4247909925252,-63.2356639480706 -32.4251863284168,-63.2356473488298 -32.425293725065,-63.2354705623908 -32.4254622617088,-63.2352381134389 -32.4256452174586,-63.234382011249 -32.4258329134122,-63.2337620484342 -32.4259593251202,-63.233339369704 -32.4260102126244,-63.2327571787926 -32.426057814658,-63.2323648437596 -32.4260943274182,-63.2309722332247 -32.4260467842873,-63.2296976107292 -32.425934591332,-63.2291490577686 -32.4259355902657,-63.2287690734995 -32.4258503883409,-63.2286484420477 -32.4257961292233,-63.2285187391955 -32.4256770694245,-63.2283887841531 -32.4254578020354,-63.2282533117629 -32.4252814907482,-63.2281570786787 -32.4250478465868,-63.2280610262098 -32.4248857791022,-63.227976442363 -32.4248095832933,-63.227925771327 -32.4247953595556,-63.2278751363005 -32.4247954511499,-63.2280105471995 -32.4249479039438,-63.2280784209423 -32.4250909352589,-63.2281068638709 -32.4252149507097,-63.228107152119 -32.4253294735196,-63.2280737194693 -32.4254583727932,-63.2280289383482 -32.4255491181541,-63.2279334976371 -32.425630411551,-63.2278044196751 -32.4257594837535,-63.2277989374334 -32.425816755328,-63.2278385006228 -32.4258882608625,-63.2279117849919 -32.4259453899703,-63.2280919430233 -32.4259927819787,-63.2282326217649 -32.4260020708157,-63.2283452176804 -32.4260304976177,-63.2284803424959 -32.4260684270732,-63.2286041668856 -32.4260872896695,-63.2288517917177 -32.4261154709304,-63.2289700262187 -32.4261486587347,-63.2291331859493 -32.4261483620956,-63.229290707407 -32.4261433037024,-63.2294313140139 -32.426123960503,-63.2295718117694 -32.4260616711032,-63.229774257892 -32.4260231276025,-63.2298755535109 -32.4260324864259,-63.2299655846603 -32.4260370939252,-63.2300668924274 -32.4260512243771,-63.2302413285984 -32.4260604493197,-63.2302920007006 -32.4260746721184,-63.2303876944964 -32.4260935843784,-63.2304551966859 -32.426088689115,-63.2305564924449 -32.4260980473902,-63.2306352713028 -32.4261026750021,-63.2307533484787 -32.4260738279607,-63.2308039720565 -32.4260689634242,-63.2308715592977 -32.4260974704133,-63.230899702424 -32.4261021906414,-63.2310882285922 -32.4261209321953,-63.2312359618704 -32.4261385553947,-63.2313766167726 -32.4261382971543,-63.2315313524018 -32.4261439776358,-63.2317072015369 -32.4261555838531,-63.2318197865074 -32.4261792357615,-63.2319043321173 -32.4262387277169,-63.2321927208171 -32.4262560908049,-63.2324107667763 -32.4262676182622,-63.2326639153116 -32.4262552215002,-63.2328819306678 -32.4262548186882,-63.2331844004487 -32.4262781182309,-63.2333672520776 -32.4262777796585,-63.2334586625251 -32.4262716455463,-63.2335991792369 -32.4262177022853,-63.2337466823727 -32.4261458516405,-63.233943599216 -32.4261454861355,-63.2340560152901 -32.4261035240528,-63.2342177529169 -32.426097258716,-63.2344357215792 -32.4260789590382,-63.2344919063224 -32.4260490307009,-63.2346008519757 -32.4260249688567,-63.2346149020033 -32.4260189779379,-63.2347484776006 -32.4260008348517,-63.2348116331033 -32.425947034363,-63.2349170003382 -32.4258991198948,-63.2349942984436 -32.4258751167178,-63.2350716583945 -32.4258749723983,-63.2351559117728 -32.4258211323692,-63.2352331323364 -32.425767305415,-63.2354016540933 -32.4256655898106,-63.2354998639868 -32.4255699701859,-63.2356330665384 -32.4254086727327,-63.2357171329832 -32.4252832556107,-63.2357661755148 -32.4252115867779,-63.2358433175865 -32.4251279358158,-63.2359415574896 -32.4250442452968,-63.2360538469782 -32.4249545636218,-63.236187203087 -32.4248529128428,-63.2363348108161 -32.4248228122587,-63.2365243963419 -32.4247091261195,-63.2366507345116 -32.4246134527794,-63.2367139658122 -32.4245894749685,-63.2368262695578 -32.4245057573315,-63.2369878793438 -32.4244517706375,-63.2371142010591 -32.4243501321059,-63.2372265041375 -32.4242664141121,-63.2372966270834 -32.4241887402262,-63.2373808931917 -32.424140863435,-63.2374511252986 -32.4241049425506,-63.2375142778743 -32.4240511407045,-63.2375704759742 -32.4240271757222,-63.2375915267993 -32.4240092417571,-63.2377747484334 -32.4238836362189,-63.2378378224002 -32.4238000105757,-63.2379360903378 -32.4237282479531,-63.2380061809327 -32.4236386442163,-63.2380762557213 -32.4235430757129,-63.2381955267409 -32.4234354846557,-63.238293856729 -32.4233875806618,-63.2383289566314 -32.4233636552429,-63.238332869618 -32.423318395219)))";"150";
"MULTIPOLYGON (((-63.2477479509428 -32.3924423421752,-63.2471840363203 -32.3921038790168,-63.246589016835 -32.3927734728409,-63.2471698804389 -32.3931361077232,-63.2477479509428 -32.3924423421752)))";"151";
"MULTIPOLYGON (((-63.2444393442446 -32.414645869067,-63.2455141576461 -32.4134246660089,-63.2455645216419 -32.4133706795026,-63.2456085884667 -32.4133128658896,-63.2456459566741 -32.413251751865,-63.2456762858458 -32.4131878941905,-63.2456992996924 -32.4131218746217,-63.2457147885698 -32.4130542946081,-63.2457226113891 -32.4129857698139,-63.2457226969007 -32.4129169245092,-63.2457150443432 -32.4128483858821,-63.2456997234495 -32.412780778326,-63.2451671204224 -32.4124096142945,-63.2449815035923 -32.4124171330078,-63.244931107558 -32.4125031236015,-63.2450325378396 -32.4125673458811,-63.24472971566 -32.4129186625787,-63.2445691416255 -32.4128259239871,-63.2434415950073 -32.4140019731356,-63.2444393442446 -32.414645869067)))";"152";
"MULTIPOLYGON (((-63.2253601850899 -32.4260215193728,-63.2253536373633 -32.4262165786242,-63.2252905353417 -32.4262942333151,-63.2252064831402 -32.4264315729886,-63.2249963589305 -32.4267779042835,-63.2246089408857 -32.4270983065017,-63.2245107621335 -32.4272118118604,-63.224454854048 -32.4273550656151,-63.2242440458781 -32.427427018089,-63.223963129951 -32.4275885661947,-63.2238015656429 -32.4276663951308,-63.2235492211346 -32.428006834207,-63.2233107641882 -32.4282756710902,-63.2230930081484 -32.4283834224799,-63.2230796764952 -32.4286816838209,-63.2227619451419 -32.430749033168,-63.2221459477087 -32.4319394925099,-63.2213674776419 -32.4328475050894,-63.2206098160617 -32.4336421460741,-63.2203853588094 -32.4338930584725,-63.2200280224293 -32.4344555625689,-63.2198599012604 -32.4347361993395,-63.219593542224 -32.4351124431543,-63.2195234679132 -32.4352199307752,-63.2195379684604 -32.4353988479697,-63.2195595459187 -32.4355956470681,-63.2195740610589 -32.4357805289705,-63.219651820033 -32.4359414416066,-63.2197295358819 -32.4360844600209,-63.2198496992653 -32.4363288050194,-63.2199274302428 -32.4364777880225,-63.2200403872541 -32.4366505684333,-63.2201253118364 -32.4368651509591,-63.2203016446092 -32.4370676440902,-63.220393037858 -32.4370495899739,-63.2203788400655 -32.4369959320907,-63.2202588193903 -32.4368112348528,-63.2200682606971 -32.4365431542834,-63.2199059386398 -32.4363167773545,-63.2197715923149 -32.4360247391705,-63.2196938475213 -32.4358697913347,-63.2197074226906 -32.4356669662124,-63.2197210701353 -32.4354939646994,-63.2197559047336 -32.4353567147125,-63.2198117672317 -32.4351896042766,-63.2199448959996 -32.4349806056809,-63.2200008448294 -32.4348492834974,-63.2201199203361 -32.4346462740004,-63.2200985737554 -32.43454491056,-63.2202177501379 -32.4343836540335,-63.2203721074956 -32.4342283005993,-63.2205123569415 -32.4340562703712,-63.2206247600512 -32.4340023908066,-63.2207932990504 -32.4338947300117,-63.2209410721772 -32.4339242946639,-63.2212223917877 -32.4339178361839,-63.2214615112351 -32.4339114512734,-63.2217848702586 -32.4338393053742,-63.2218759239774 -32.4336840615314,-63.2218895523956 -32.433505095024,-63.2219243683482 -32.4333618796872,-63.2220365943365 -32.4332364221691,-63.2221416551013 -32.4330572944303,-63.2221911964818 -32.4328961587909,-63.2222821314945 -32.4326931968382,-63.2224151484178 -32.4324424425134,-63.2225412192922 -32.4322274888188,-63.2226393766031 -32.4321020555997,-63.2228638231819 -32.4318511391606,-63.2230389922592 -32.431582415316,-63.2230947876621 -32.4313914444571,-63.2231083399183 -32.4311826541341,-63.2229524102522 -32.4306950134515,-63.2229661241951 -32.4305518351148,-63.2229797500259 -32.430372868412,-63.2230001446366 -32.4300865241642,-63.2230557042905 -32.429800117642,-63.2231186197245 -32.4296449226363,-63.2232379312714 -32.4295433104558,-63.2233783856791 -32.4294595549348,-63.2235961881097 -32.4293696972432,-63.2237928763977 -32.4292739119308,-63.2239403923399 -32.4292020727452,-63.2240595253961 -32.4290288830528,-63.2241012954437 -32.428855830887,-63.2241570722062 -32.4286588947641,-63.2243254051225 -32.4284736877481,-63.2244375183484 -32.4283064749369,-63.2245636969693 -32.4281392369514,-63.2246337302872 -32.4280198169994,-63.2246965382669 -32.4278228680786,-63.2247595530916 -32.4277094253247,-63.2248436515439 -32.4275899801556,-63.2248643238639 -32.427418158306,-63.2248920111787 -32.4272391662195,-63.2249619397257 -32.4270779929682,-63.2251159802057 -32.4268033390434,-63.2252207458362 -32.4265108787502,-63.2255012405991 -32.4261823154024,-63.2253601850899 -32.4260215193728)))";"153";
"MULTIPOLYGON (((-63.2634203817361 -32.4019939483101,-63.2634297919364 -32.4019885595902,-63.2634379786937 -32.401981886274,-63.263444701317 -32.4019741245575,-63.2634497621613 -32.4019655026356,-63.2634530124381 -32.4019562739931,-63.2634543565896 -32.4019467099526,-63.2634537550983 -32.4019370916972,-63.2634512256487 -32.4019277020036,-63.2634468426072 -32.4019188169291,-63.2634407348358 -32.4019106976949,-63.2634330819033 -32.4019035830065,-63.2634241088063 -32.4018976820355,-63.2634140793538 -32.4018931682704,-63.2634032884116 -32.4018901744159,-63.2633920532333 -32.4018887884912,-63.2633807041327 -32.4018890512424,-63.2629514680456 -32.4019614609613,-63.2625236414146 -32.4020396454569,-63.2620973321559 -32.4021235850087,-63.2616726478034 -32.4022132584445,-63.2612496954826 -32.4023086431456,-63.2608285818826 -32.4024097150528,-63.2608227625995 -32.4024138158258,-63.260817846889 -32.4024186940927,-63.2608139770236 -32.402424208665,-63.2608112650068 -32.4024301999374,-63.2608097893312 -32.4024364945082,-63.2608095927066 -32.4024429101972,-63.2608106808242 -32.4024492613189,-63.2608130221913 -32.4024553640562,-63.2608165490434 -32.4024610417811,-63.260821159305 -32.4024661301664,-63.2608267195439 -32.4024704819417,-63.2608330688334 -32.402473971156,-63.2608400234094 -32.4024764968229,-63.2621666700596 -32.4022017505881,-63.2634203817361 -32.4019939483101)))";"154";
"MULTIPOLYGON (((-63.2607122577948 -32.4025288773864,-63.2607173844235 -32.4025179235977,-63.2607202005224 -32.4025063826427,-63.2607206212047 -32.4024946024086,-63.2607186337905 -32.4024829379952,-63.2607142981886 -32.4024717410108,-63.2607077450909 -32.4024613489738,-63.2606991720323 -32.4024520751381,-63.2606888374369 -32.402444199051,-63.2606770528274 -32.4024379581266,-63.260664173435 -32.4024335404889,-63.260232329373 -32.4025365654623,-63.2598026602641 -32.4026459411077,-63.2593752958391 -32.4027616344031,-63.2589503651349 -32.4028836104192,-63.2585279964549 -32.4030118323298,-63.2581083173305 -32.4031462614223,-63.257691454483 -32.4032868571104,-63.2572775337851 -32.4034335769454,-63.2568666802228 -32.4035863766295,-63.2564590178582 -32.403745210029,-63.2560546697916 -32.4039100291881,-63.2556537581247 -32.4040807843438,-63.2552564039239 -32.4042574239402,-63.2548627271831 -32.4044398946445,-63.2544728467885 -32.404628141363,-63.254086880482 -32.4048221072578,-63.253704944826 -32.4050217337636,-63.2533271551681 -32.4052269606056,-63.2529536256064 -32.4054377258176,-63.2525844689553 -32.4056539657608,-63.2522197967108 -32.4058756151427,-63.2522166651139 -32.4058803459518,-63.252214516543 -32.4058854563324,-63.2522134122711 -32.4058908005476,-63.2522133837895 -32.4058962261923,-63.2522144319108 -32.4059015785389,-63.2522165267449 -32.4059067049502,-63.252219608552 -32.4059114592321,-63.2522235894458 -32.4059157058029,-63.2522283559 -32.4059193235595,-63.2522337719857 -32.4059222093315,-63.2522396832479 -32.4059242808229,-63.2522459211103 -32.4059254789592,-63.2522523076825 -32.4059257695721,-63.2522586608332 -32.405925144374,-63.2522647993845 -32.4059236211942,-63.252270548278 -32.4059212434705,-63.2525577930825 -32.405751747749,-63.2528483560897 -32.4055863730917,-63.2531421551478 -32.4054251662453,-63.2534391071914 -32.4052681727783,-63.2537391282655 -32.4051154370679,-63.254091455749 -32.4049264746215,-63.2544478699709 -32.404743111785,-63.2548082472828 -32.4045654121588,-63.2551724626642 -32.4043934373782,-63.2555403897656 -32.4042272470929,-63.2559119009519 -32.4040668989457,-63.2562868673472 -32.4039124485526,-63.2566651588793 -32.4037639494841,-63.2570466443245 -32.4036214532458,-63.2574311913533 -32.4034850092612,-63.2577167266286 -32.4034065443064,-63.2580002961417 -32.4033231069585,-63.2582817795822 -32.4032347326191,-63.2585610575262 -32.4031414587846,-63.2588380114865 -32.4030433250299,-63.2607122577948 -32.4025288773864)))";"155";
